¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1102"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
517,884C¥É¤s«n¨Ê,43.55,5000,0,,518,884D¥É¤s¥ªÀç,43.25,1000,0 
519,884E¥É¤s«°¤¤,43.70,10000,0,,520,884F¥É¤s®ç¶é,43.50,2000,0 
521,8880°ê®õºî¦X,43.25,0,1000,,522,8880°ê®õºî¦X,43.60,4000,0 
523,8881°ê®õ°ª¶¯,43.55,3000,0,,524,8882°ê®õ¥x¤¤,43.35,1000,0 
525,8882°ê®õ¥x¤¤,43.40,1000,0,,526,8882°ê®õ¥x¤¤,43.45,2000,0 
527,8882°ê®õ¥x¤¤,43.50,4100,0,,528,8882°ê®õ¥x¤¤,43.55,3000,0 
529,8882°ê®õ¥x¤¤,43.70,3000,0,,530,8883°ê®õªQ¦¿,43.55,3000,0 
531,8884°ê®õ¥x«n,43.45,0,1000,,532,8885°ê®õ®ç¶é,43.40,1000,0 
533,8885°ê®õ®ç¶é,43.55,3000,0,,534,8888°ê®õ´°«n,43.30,2000,0 
535,8888°ê®õ´°«n,43.35,1000,0,,536,8888°ê®õ´°«n,43.50,3000,0 
537,8888°ê®õ´°«n,43.55,1000,0,,538,8888°ê®õ´°«n,43.60,2000,0 
539,8888°ê®õ´°«n,43.70,1000,0,,540,888A°ê®õÀ]«e,43.30,1000,0 
541,888A°ê®õÀ]«e,43.50,3000,0,,542,888A°ê®õÀ]«e,43.55,1000,0 
543,888A°ê®õÀ]«e,43.80,1000,0,,544,888K°ê®õªO¾ô,43.30,2000,0 
545,888K°ê®õªO¾ô,43.55,3000,0,,546,8900ªk»È¤Ú¾¤,43.30,1000,0 
547,8900ªk»È¤Ú¾¤,43.35,2000,0,,548,8900ªk»È¤Ú¾¤,43.50,0,59000 
549,8960¤W®ü¶×Â×,43.40,50000,0,,550,9100¸s¯q,43.50,0,1000 
551,9100¸s¯q,43.90,1000,0,,552,9101¸s¯q´°«n,43.60,1000,0 
553,910D¸s¯q¤j¿³,43.25,4000,0,,554,910D¸s¯q¤j¿³,43.45,0,5000 
555,9131¸s¯q¥ÁÅv,43.40,2000,0,,556,9131¸s¯q¥ÁÅv,43.45,0,1000 
557,9131¸s¯q¥ÁÅv,43.80,0,5000,,558,9137¸s¯q¤hªL,43.35,10000,0 
559,913g¸s¯q«n¤T,43.30,5000,0,,560,9184¸s¯q¥x¤¤,43.55,1000,0 
561,9189¸s¯q®ç¶é,43.50,1000,0,,562,918A¸s¯q¤¤Ãc,43.50,5000,0 
563,918A¸s¯q¤¤Ãc,43.55,5000,0,,564,918A¸s¯q¤¤Ãc,43.60,5000,1000 
565,918c¸s¯q»ñ¤s,43.30,6000,0,,566,918c¸s¯q»ñ¤s,43.50,1000,0 
567,918C¸s¯q¥j«F,43.35,4000,0,,568,918C¸s¯q¥j«F,43.40,1000,0 
569,918C¸s¯q¥j«F,43.50,1000,72,,570,918F¸s¯q·s©±,43.40,2000,0 
571,918F¸s¯q·s©±,43.50,4000,0,,572,918F¸s¯q·s©±,43.75,3000,0 
573,918g¸s¯q¤j¥Ò,43.60,4000,0,,574,918K¸s¯qªF´ò,43.35,2000,0 
575,918K¸s¯qªF´ò,43.55,1000,0,,576,918L¸s¯q«Ø¦¨,43.50,300,0 
577,918u¸s¯q·çÂ×,43.30,1000,0,,578,918W¸s¯q©¾§µ,43.50,1000,0 
579,9200³Í°ò,43.35,0,3000,,580,9202³Í°ò¤¤´ä,43.50,1000,0 
581,9204³Í°ò¥x¤¤,43.50,0,276,,582,9206³Í°ò°ª¶¯,43.30,0,1000 
583,9206³Í°ò°ª¶¯,43.50,0,500,,584,9207³Í°ò¥Ã©M,43.35,1000,0 
585,9207³Í°ò¥Ã©M,43.40,1000,0,,586,9207³Í°ò¥Ã©M,43.55,1000,0 
587,920D³Í°ò¥«©²,43.40,0,1000,,588,920D³Í°ò¥«©²,43.70,2000,0 
589,920D³Í°ò¥«©²,43.75,2000,0,,590,920E³Í°òªFªù,43.35,1000,0 
591,920E³Í°òªFªù,43.55,3000,0,,592,920F³Í°ò¯¸«e,43.60,20000,0 
593,920G³Í°ò¹ü¤Æ,43.40,1000,0,,594,920G³Í°ò¹ü¤Æ,43.55,5000,1000 
595,920G³Í°ò¹ü¤Æ,43.80,1000,0,,596,920M³Í°ò©yÄõ,43.70,1000,0 
597,9211³Í°ò¥x«n,43.45,0,1000,,598,9211³Í°ò¥x«n,43.50,0,549 
599,9212³Í°òªF´ä,43.30,2000,0,,600,9212³Í°òªF´ä,43.45,2000,0 
601,9215³Í°ò°ª¬ü,43.45,1000,0,,602,9215³Í°ò°ª¬ü,43.50,0,1000 
603,9216³Í°ò«H¸q,43.80,1000,0,,604,9217³Í°òªQ¤s,43.40,1000,0 
605,921M³Í°ò¤K¼w,43.55,2000,0,,606,921S³Í°ò©¯ºÖ,43.40,1000,0 
607,9223³Í°òÂ×¤¤,43.55,0,1000,,608,9224³Í°ò·s²ø,43.50,0,66 
609,9227³Í°ò«°¤¤,43.55,1000,0,,610,9229³Í°ò¤¤¤s,43.70,1000,0 
611,922C³Í°ò«ÌªF,43.55,5000,0,,612,922H³Í°ò´_¿³,43.75,0,1000 
613,9234³Í°ò¦Ë¥_,43.25,0,10000,,614,9235³Í°ò¥ÃµØ,43.30,0,2000 
615,9236³Í°òªê§À,43.70,1000,0,,616,9239³Í°ò¥«¬F,43.50,1000,0 
617,9252³Í°ò¹Å¸q,43.45,3000,0,,618,9252³Í°ò¹Å¸q,43.55,1000,0 
619,9252³Í°ò¹Å¸q,43.75,3000,0,,620,9254³Í°ò¬ì¶é,43.60,0,1000 
621,9266³Í°ò·sÂ×,43.25,1000,0,,622,9266³Í°ò·sÂ×,43.30,1000,0 
623,9268³Í°ò¥x¥_,43.25,231000,235000,,624,9268³Í°ò¥x¥_,43.30,5000,23000 
625,9268³Í°ò¥x¥_,43.35,0,4000,,626,9268³Í°ò¥x¥_,43.40,0,3000 
627,9268³Í°ò¥x¥_,43.45,0,1000,,628,9268³Í°ò¥x¥_,43.50,1000,0 
629,9268³Í°ò¥x¥_,43.55,1000,0,,630,9268³Í°ò¥x¥_,43.65,1000,0 
631,9268³Í°ò¥x¥_,43.75,59000,0,,632,9268³Í°ò¥x¥_,43.80,0,11000 
633,9272³Í°ò¦Ë¬ì,43.60,0,15000,,634,9273³Í°ò¦ËªF,43.55,2000,0 
635,9273³Í°ò¦ËªF,43.75,2000,0,,636,9276³Í°ò­]®ß,43.40,1000,0 
637,9276³Í°ò­]®ß,43.50,1000,0,,638,9285³Í°ò¤¤Ãc,43.55,4000,0 
639,9285³Í°ò¤¤Ãc,43.60,2000,0,,640,9285³Í°ò¤¤Ãc,43.70,1000,0 
641,9285³Í°ò¤¤Ãc,43.75,2000,0,,642,9287³Í°ò¤º´ò,43.30,1000,0 
643,9288³Í°ò®HáY,43.55,5000,0,,644,9291³Í°ò¤j¦w,43.50,1000,0 
645,9291³Í°ò¤j¦w,43.55,2000,0,,646,9291³Í°ò¤j¦w,43.60,5000,0 
647,9297³Í°ò¤å¤ß,43.25,1000,0,,648,9300µØ«n¥Ã©÷,43.30,1000,0 
649,9300µØ«n¥Ã©÷,43.55,2000,3000,,650,9300µØ«n¥Ã©÷,43.70,2000,0 
651,9302µØ«n¥x¤¤,43.50,1000,0,,652,9303µØ«n°ª¶¯,43.30,1000,0 
653,9303µØ«n°ª¶¯,43.50,1000,0,,654,9305µØ«n·s²ø,43.30,1000,0 
655,9305µØ«n·s²ø,43.70,1000,0,,656,9306µØ«n¥x«n,43.35,20000,0 
657,9309µØ«n¥j«F,43.60,4000,0,,658,9314µØ«n¹Å¸q,43.60,5000,0 
659,9315µØ«n­b¸Ì,43.60,2000,0,,660,9317µØ«nªL¤f,43.50,1000,0 
661,9322µØ«n¤½¸Û,43.80,5000,0,,662,9326µØ«n«n¨Ê,43.35,1000,0 
663,9326µØ«n«n¨Ê,43.45,1000,0,,664,9326µØ«n«n¨Ê,43.50,1000,0 
665,9326µØ«n«n¨Ê,43.55,1000,0,,666,9326µØ«n«n¨Ê,43.60,1000,0 
667,9326µØ«n«n¨Ê,43.75,2000,0,,668,9326µØ«n«n¨Ê,43.80,1000,0 
669,9328µØ«n¼é¦{,43.50,12,0,,670,9331µØ«n»ñ¤s,43.50,1000,0 
671,9332µØ«n·£±ê,43.25,2000,0,,672,9332µØ«n·£±ê,43.50,32,0 
673,9333µØ«nªø­i,43.35,1000,0,,674,9333µØ«nªø­i,43.70,1000,0 
675,9347µØ«n´°«n,43.50,1000,0,,676,9347µØ«n´°«n,43.55,0,1000 
677,9347µØ«n´°«n,43.75,1000,0,,678,9362µØ«n­]®ß,43.35,1000,0 
679,9377µØ«nªê§À,43.50,0,20000,,680,9604´I¨¹¶§©ú,43.30,1000,0 
681,9604´I¨¹¶§©ú,43.35,2000,0,,682,9604´I¨¹¶§©ú,43.40,3000,0 
683,9604´I¨¹¶§©ú,43.50,1000,0,,684,9604´I¨¹¶§©ú,43.55,2000,0 
685,9608´I¨¹¥xªF,43.75,1000,0,,686,9621´I¨¹ªá½¬,43.25,2000,0 
687,9623´I¨¹¥x¥_,43.30,1000,0,,688,9623´I¨¹¥x¥_,43.40,1000,0 
689,9623´I¨¹¥x¥_,43.50,10000,1000,,690,9623´I¨¹¥x¥_,43.70,1000,0 
691,9623´I¨¹¥x¥_,43.75,1000,0,,692,9624´I¨¹¦Ë¥_,43.30,1000,0 
693,9624´I¨¹¦Ë¥_,43.40,1000,0,,694,9624´I¨¹¦Ë¥_,43.50,2000,0 
695,9625´I¨¹¦ËªF,43.30,4000,0,,696,9625´I¨¹¦ËªF,43.35,1000,0 
697,9634´I¨¹Ã¹ªF,43.50,7000,0,,698,9634´I¨¹Ã¹ªF,43.60,2000,0 
699,9634´I¨¹Ã¹ªF,43.70,1000,0,,700,9636´I¨¹¤¤Ãc,43.25,1000,0 
701,9636´I¨¹¤¤Ãc,43.35,2000,0,,702,9647´I¨¹·sµØ,43.55,10000,0 
703,9651´I¨¹¥Á¥Í,43.30,3000,0,,704,9651´I¨¹¥Á¥Í,43.35,28000,0 
705,9651´I¨¹¥Á¥Í,43.45,28000,0,,706,9651´I¨¹¥Á¥Í,43.50,7000,0 
707,9651´I¨¹¥Á¥Í,43.55,46000,0,,708,9651´I¨¹¥Á¥Í,43.60,20000,0 
709,9651´I¨¹¥Á¥Í,43.75,10000,0,,710,9651´I¨¹¥Á¥Í,43.80,16000,0 
711,9654´I¨¹¥Ã©M,43.30,4000,0,,712,9654´I¨¹¥Ã©M,43.35,3000,0 
713,9654´I¨¹¥Ã©M,43.75,1000,0,,714,9655´I¨¹ªO¾ô,43.50,0,1191 
715,9655´I¨¹ªO¾ô,43.55,0,5000,,716,9655´I¨¹ªO¾ô,43.60,0,2000 
717,9655´I¨¹ªO¾ô,43.85,0,1000,,718,9659´I¨¹°ª¶¯,43.30,1000,0 
719,965K´I¨¹¥x¤¤,43.55,5000,0,,720,965K´I¨¹¥x¤¤,43.70,1000,0 
721,9661´I¨¹·s©±,43.50,1000,0,,722,9661´I¨¹·s©±,43.60,1000,0 
723,9663´I¨¹´°«n,43.25,1000,0,,724,9665´I¨¹®ç¶é,43.80,1000,0 
725,9667´I¨¹¥x«n,43.35,1000,0,,726,966F´I¨¹¥ªÀç,43.55,15000,0 
727,9676´I¨¹¤¯·R,43.50,1000,0,,728,9676´I¨¹¤¯·R,43.55,2000,0 
729,9679´I¨¹©µ¦N,43.30,2000,0,,730,9679´I¨¹©µ¦N,43.35,5000,0 
731,9679´I¨¹©µ¦N,43.45,1000,0,,732,9686´I¨¹©yÄõ,43.55,1000,0 
733,9692´I¨¹¹Å¸q,43.30,6000,0,,734,9692´I¨¹¹Å¸q,43.50,1000,0 
735,9692´I¨¹¹Å¸q,43.60,3000,0,,736,9693´I¨¹·sÀç,43.50,250,0 
737,9695´I¨¹¥Á¶¯,43.35,0,5000,,738,9800¤¸¤j,43.25,12000,45000 
739,9800¤¸¤j,43.30,1000,104000,,740,9800¤¸¤j,43.35,11000,90000 
741,9800¤¸¤j,43.40,0,63000,,742,9800¤¸¤j,43.45,0,69000 
743,9800¤¸¤j,43.50,0,69000,,744,9800¤¸¤j,43.55,0,236000 
745,9800¤¸¤j,43.60,18000,106000,,746,9800¤¸¤j,43.70,0,7000 
747,9800¤¸¤j,43.75,6000,97000,,748,9800¤¸¤j,43.80,2000,68000 
749,9800¤¸¤j,43.85,0,2000,,750,9800¤¸¤j,43.90,0,2000 
751,980C¤¸¤j¤æ¤»,43.50,0,2000,,752,980d¤¸¤j¨F³À,43.55,1000,2000 
753,980d¤¸¤j¨F³À,43.70,0,1000,,754,980D¤¸¤j¶}¤¸,43.30,2000,0 
755,980D¤¸¤j¶}¤¸,43.35,1000,0,,756,980D¤¸¤j¶}¤¸,43.40,1000,0 
757,980e¤¸¤j²M¤ô,43.45,0,1000,,758,980e¤¸¤j²M¤ô,43.55,1000,0 
759,980Q¤¸¤j«n®r,43.25,1000,0,,760,980w¤¸¤j¦è¤Ù,43.75,1000,0 
761,9813¤¸¤j¤K¼w,43.50,1000,0,,762,9814¤¸¤j¤j¯q,43.55,1000,0 
763,9817¤¸¤jªF®õ,43.40,2000,0,,764,981A¤¸¤jÅaºq,43.45,2000,0 
765,981B¤¸¤j¦Ë¥_,43.70,1000,0,,766,981B¤¸¤j¦Ë¥_,43.75,3000,0 
767,981D¤¸¤j«n§ë,43.55,0,1000,,768,981D¤¸¤j«n§ë,43.70,2000,13000 
769,981D¤¸¤j«n§ë,43.80,0,1000,,770,981E¤¸¤jµo°],43.55,1000,0 
771,981g¤¸¤j¤j¨½,43.30,0,1000,,772,981g¤¸¤j¤j¨½,43.45,0,5000 
773,981g¤¸¤j¤j¨½,43.80,5000,0,,774,981h¤¸¤j«Ì¥Í,43.30,1000,0 
775,981h¤¸¤j«Ì¥Í,43.35,1000,0,,776,981h¤¸¤j«Ì¥Í,43.80,1000,0 
777,981I¤¸¤j¤Ñ¥À,43.35,1000,0,,778,981I¤¸¤j¤Ñ¥À,43.80,1000,0 
779,981K¤¸¤jªL¶é,43.30,1000,0,,780,981L¤¸¤j²÷¥ú,43.30,1000,0 
781,981L¤¸¤j²÷¥ú,43.40,1000,0,,782,981L¤¸¤j²÷¥ú,43.50,1000,0 
783,981m¤¸¤j«eª÷,43.30,5000,0,,784,981m¤¸¤j«eª÷,43.55,6000,0 
785,981q¤¸¤j¸UµØ,43.35,3000,0,,786,981Q¤¸¤j¤Ó¥­,43.35,1000,0 
787,981Q¤¸¤j¤Ó¥­,43.55,1000,0,,788,981R¤¸¤j¦Ë¤s,43.40,1000,0 
789,981S¤¸¤j±R¼w,43.40,1000,0,,790,981S¤¸¤j±R¼w,43.45,1000,0 
791,981y¤¸¤jµ½¤Æ,43.50,0,1000,,792,981z¤¸¤j¤j²Î,43.50,1000,0 
793,981Z¤¸¤j¼é¦{,43.35,3000,0,,794,981Z¤¸¤j¼é¦{,43.80,0,4000 
795,9824¤¸¤j¦V¤W,43.60,1000,0,,796,9825¤¸¤j·sÀç,43.55,1000,0 
797,9829¤¸¤j¥Ã±d,43.30,1000,0,,798,9829¤¸¤j¥Ã±d,43.35,1000,0 
799,982A¤¸¤jÃ¹ªF,43.25,1000,0,,800,982B¤¸¤j³Õ·R,43.25,0,6000 
801,982B¤¸¤j³Õ·R,43.50,3000,0,,802,9831¤¸¤j¥|ºû,43.30,1000,0 
803,9831¤¸¤j¥|ºû,43.50,5000,0,,804,9833¤¸¤j´°¤Æ,43.35,0,5000 
805,9834¤¸¤j¤¤Ãc,43.45,1000,0,,806,9834¤¸¤j¤¤Ãc,43.50,1000,0 
807,9834¤¸¤j¤¤Ãc,43.55,1000,0,,808,9834¤¸¤j¤¤Ãc,43.75,1000,0 
809,9838¤¸¤jÂ×­ì,43.50,9000,0,,810,983i¤¸¤j¤j¶®,43.30,0,2000 
811,983i¤¸¤j¤j¶®,43.55,1000,0,,812,983N¤¸¤j¤j¦w,43.70,1000,0 
813,983N¤¸¤j¤j¦w,43.75,2000,0,,814,983U¤¸¤jÀY¥÷,43.50,2000,0 
815,983V¤¸¤j¦Ë«n,43.55,5000,0,,816,983Z¤¸¤j»ñ¤s,43.40,0,17000 
817,983Z¤¸¤j»ñ¤s,43.50,1000,0,,818,984C¤¸¤j·s¤¤,43.25,1000,0 
819,984C¤¸¤j·s¤¤,43.50,20000,0,,820,984K¤¸¤jÀ]«e,43.25,10000,0 
821,984K¤¸¤jÀ]«e,43.30,13000,0,,822,984K¤¸¤jÀ]«e,43.35,10000,0 
823,984K¤¸¤jÀ]«e,43.40,12000,0,,824,984K¤¸¤jÀ]«e,43.45,10000,0 
825,984K¤¸¤jÀ]«e,43.50,12000,0,,826,984K¤¸¤jÀ]«e,43.55,28000,0 
827,984K¤¸¤jÀ]«e,43.60,40000,0,,828,984K¤¸¤jÀ]«e,43.65,10000,0 
829,984K¤¸¤jÀ]«e,43.70,10000,0,,830,984K¤¸¤jÀ]«e,43.75,19000,0 
831,984K¤¸¤jÀ]«e,43.80,21000,0,,832,9853¤¸¤j«n¤Ù,43.55,1000,0 
833,9854¤¸¤j¿³¦w,43.30,2000,0,,834,9854¤¸¤j¿³¦w,43.40,1000,0 
835,9854¤¸¤j¿³¦w,43.45,1000,0,,836,9854¤¸¤j¿³¦w,43.50,0,2000 
837,9854¤¸¤j¿³¦w,43.55,0,1000,,838,9856¤¸¤jªá½¬,43.25,1000,0 
839,9856¤¸¤jªá½¬,43.35,2000,0,,840,9856¤¸¤jªá½¬,43.40,1000,0 
841,9856¤¸¤jªá½¬,43.70,5000,0,,842,9857¤¸¤jªFÄª,43.70,1000,0 
843,9858¤¸¤jÀs¼æ,43.30,1000,0,,844,9858¤¸¤jÀs¼æ,43.50,1000,0 
845,9858¤¸¤jÀs¼æ,43.70,2000,0,,846,9858¤¸¤jÀs¼æ,43.75,4000,0 
847,9859¤¸¤j¸g°ê,43.70,1000,0,,848,985C¤¸¤j»ñ¤¤,43.45,1000,1000 
849,9862¤¸¤j«n¨Ê,43.30,1000,0,,850,9862¤¸¤j«n¨Ê,43.50,1000,0 
851,9862¤¸¤j«n¨Ê,43.55,3000,0,,852,9862¤¸¤j«n¨Ê,43.60,1000,0 
853,9862¤¸¤j«n¨Ê,43.70,2000,0,,854,9862¤¸¤j«n¨Ê,43.75,1000,0 
855,9862¤¸¤j«n¨Ê,43.80,2000,0,,856,9863¤¸¤j·s©M,43.70,0,1000 
857,9863¤¸¤j·s©M,43.75,1000,0,,858,9863¤¸¤j·s©M,43.80,0,1000 
859,9867¤¸¤j¥_¦¨,43.35,3000,0,,860,9869¤¸¤j·s²±,43.35,10000,0 
861,9872¤¸¤j´_¥_,43.30,100000,0,,862,9872¤¸¤j´_¥_,43.40,100000,0 
863,9872¤¸¤j´_¥_,43.55,0,22000,,864,9875¤¸¤j¥Ã¹ç,43.30,6000,0 
865,9875¤¸¤j¥Ã¹ç,43.50,2000,0,,866,9888¤¸¤jøÊ¥Ã,43.55,1000,0 
867,988B¤¸¤j®ç¶é,43.50,2000,0,,868,988B¤¸¤j®ç¶é,43.55,1000,0 
869,988V¤¸¤jªø©°,43.55,2000,0,,870,9891¤¸¤j¥Ã©M,43.70,10000,0 
871,9891¤¸¤j¥Ã©M,43.80,1000,0,,872,9892¤¸¤j«ÌªF,43.30,1000,0 
873,9892¤¸¤j«ÌªF,43.50,1000,0,,874,9892¤¸¤j«ÌªF,43.55,1000,0 
875,9892¤¸¤j«ÌªF,43.70,1000,0,,876,9893¤¸¤j¤j¤Ñ,43.30,1000,0 
877,9893¤¸¤j¤j¤Ñ,43.60,1000,0,,878,9894¤¸¤j®ç¿³,43.55,11000,0 
879,9894¤¸¤j®ç¿³,43.80,1000,0,,880,9896¤¸¤j¥x«n,43.55,2000,0 
881,9898¤¸¤j·s²ø,43.50,0,300,,882,9898¤¸¤j·s²ø,43.70,1000,0 
883,989A¤¸¤j¥_§ë,43.40,5000,1000,,884,989A¤¸¤j¥_§ë,43.50,1000,0 
885,989A¤¸¤j¥_§ë,43.60,1000,0,,886,989A¤¸¤j¥_§ë,43.90,1000,0 
887,989B¤¸¤j¤¤´ä,43.70,2000,0,,888,989C¤¸¤jªO¾ô,43.45,1000,0 
889,989C¤¸¤jªO¾ô,43.50,1000,0,,890,989C¤¸¤jªO¾ô,43.55,2000,0 
891,989C¤¸¤jªO¾ô,43.60,1000,0,,892,989d¤¸¤j¥_¤Ù,43.40,2000,0 
893,989D¤¸¤j¥ªÀç,43.30,1000,2000,,894,989D¤¸¤j¥ªÀç,43.35,2000,0 
895,989D¤¸¤j¥ªÀç,43.45,0,2000,,896,989D¤¸¤j¥ªÀç,43.60,1000,0 
897,989D¤¸¤j¥ªÀç,43.80,1000,0,,898,989E¤¸¤j¯ó¤Ù,43.30,1000,0 
899,989E¤¸¤j¯ó¤Ù,43.50,0,151,,900,989g¤¸¤j¹Å¸q,43.30,1000,2000 
901,989G¤¸¤j¤j¦P,43.50,7000,135,,902,989G¤¸¤j¤j¦P,43.55,2000,0 
903,989G¤¸¤j¤j¦P,43.70,1000,0,,904,989j¤¸¤j¾ðªL,43.40,0,6000 
905,989j¤¸¤j¾ðªL,43.45,1000,0,,906,989j¤¸¤j¾ðªL,43.50,2000,0 
907,989j¤¸¤j¾ðªL,43.55,1000,0,,908,989j¤¸¤j¾ðªL,43.65,1000,0 
909,989j¤¸¤j¾ðªL,43.70,2000,0,,910,989j¤¸¤j¾ðªL,43.75,1000,0 
911,989J¤¸¤j¹ü¥Í,43.30,0,5000,,912,989J¤¸¤j¹ü¥Í,43.50,1000,0 
913,989L¤¸¤j¦¨¥\,43.55,0,1000,,914,989L¤¸¤j¦¨¥\,43.70,2000,0 
915,989N¤¸¤j¤º´ò,43.50,1000,0,,916,989N¤¸¤j¤º´ò,43.55,1000,0 
917,989P¤¸¤j´°«n,43.55,1000,0,,918,989P¤¸¤j´°«n,43.70,1000,0 
919,989S¤¸¤j³À´ä,43.45,1000,0,,920,989S¤¸¤j³À´ä,43.50,1000,0 
921,989S¤¸¤j³À´ä,43.60,2000,0,,922,989U¤¸¤j¤j¥Ò,43.30,3000,0 
923,989V¤¸¤j¥_­«,43.50,2000,0,,924,989W¤¸¤j¯¸«e,43.25,1000,0 
925,989W¤¸¤j¯¸«e,43.50,1000,0,,926,989Y¤¸¤j°ò¶©,43.30,0,1000 
927,9A00¥ÃÂ×ª÷,43.25,1000,0,,928,9A00¥ÃÂ×ª÷,43.80,0,1000 
929,9A69¥ÃÂ×«ÌªF,43.55,3000,0,,930,9A89¥ÃÂ×´°¥_,43.55,1000,0 
931,9A89¥ÃÂ×´°¥_,43.70,1000,0,,932,9A89¥ÃÂ×´°¥_,43.75,4000,0 
933,9A8F¥ÃÂ×´°«n,43.25,10000,0,,934,9A8F¥ÃÂ×´°«n,43.30,10000,0 
935,9A8F¥ÃÂ×´°«n,43.40,1000,0,,936,9A8F¥ÃÂ×´°«n,43.50,2000,0 
937,9A8F¥ÃÂ×´°«n,43.55,10000,0,,938,9A8F¥ÃÂ×´°«n,43.75,0,1000 
939,9A91¥ÃÂ×ªQ¤s,43.30,2000,0,,940,9A92¥ÃÂ×¸U²±,43.55,1000,0 
941,9A99¥ÃÂ×¤¤Ãc,43.80,0,3000,,942,9A9a¥ÃÂ×­d¶®,43.40,5000,0 
943,9A9a¥ÃÂ×­d¶®,43.45,1000,0,,944,9A9c¥ÃÂ×¥Ã±d,43.50,1000,0 
945,9A9D¥ÃÂ×©¾§µ,43.55,1000,0,,946,9A9e¥ÃÂ×°ª¶¯,43.45,2000,0 
947,9A9e¥ÃÂ×°ª¶¯,43.50,1000,0,,948,9A9e¥ÃÂ×°ª¶¯,43.70,1000,0 
949,9A9E¥ÃÂ×ªO¾ô,43.30,1000,0,,950,9A9E¥ÃÂ×ªO¾ô,43.35,1000,0 
951,9A9E¥ÃÂ×ªO¾ô,43.40,1000,0,,952,9A9E¥ÃÂ×ªO¾ô,43.50,1000,0 
953,9A9f¥ÃÂ×¤¤²±,43.30,2000,0,,954,9A9G¥ÃÂ×¤Ñ¥À,43.30,5000,1000 
955,9A9H¥ÃÂ×·s²ø,43.35,5000,0,,956,9A9i¥ÃÂ×·s©±,43.40,1000,0 
957,9A9i¥ÃÂ×·s©±,43.45,2000,0,,958,9A9i¥ÃÂ×·s©±,43.70,1000,0 
959,9A9i¥ÃÂ×·s©±,43.80,2000,0,,960,9A9K¥ÃÂ×¤T­«,43.60,0,2000 
961,9A9L¥ÃÂ×¥x¤¤,43.55,9000,0,,962,9A9N¥ÃÂ×®ç²±,43.50,0,107 
963,9A9N¥ÃÂ×®ç²±,43.80,6000,0,,964,9A9P¥ÃÂ×¦Ë¥_,43.35,20000,0 
965,9A9P¥ÃÂ×¦Ë¥_,43.50,1000,0,,966,9A9Q¥ÃÂ×Â×­ì,43.80,1000,0 
967,9A9r¥ÃÂ×¥_°ª,43.45,4000,0,,968,9A9R¥ÃÂ×«H¸q,43.35,1000,0 
969,9A9R¥ÃÂ×«H¸q,43.55,2000,0,,970,9A9S¥ÃÂ×«n¨Ê,43.40,1000,0 
971,9A9U¥ÃÂ×¤¤¥¿,43.30,5000,0,,972,9A9U¥ÃÂ×¤¤¥¿,43.75,1000,0 
973,9A9W¥ÃÂ×¥«¬F,43.50,0,1000,,974,9A9W¥ÃÂ×¥«¬F,43.55,2000,0 
975,9A9x¥ÃÂ×®ç¶é,43.40,1000,0,,976,9A9X¥ÃÂ×¦Ë¬ì,43.50,1000,0 
977,9A9Y¥ÃÂ×ªO²±,43.75,0,1000,,,,,, 
