¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1309"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
513,592A¤¸´I½n«°,13.25,0,50000,,514,592b¤¸´IªO¾ô,12.65,2000,0 
515,592b¤¸´IªO¾ô,12.75,0,1000,,516,592b¤¸´IªO¾ô,12.80,0,1000 
517,592B¤¸´I¥Ã©M,13.05,0,5000,,518,592c¤¸´I¯Q¤é,13.05,0,1000 
519,592c¤¸´I¯Q¤é,13.10,0,5000,,520,592c¤¸´I¯Q¤é,13.20,0,22000 
521,592C¤¸´I¼é¬w,12.70,10000,0,,522,592C¤¸´I¼é¬w,12.85,0,10000 
523,592C¤¸´I¼é¬w,12.90,0,2000,,524,592C¤¸´I¼é¬w,13.00,0,1000 
525,592C¤¸´I¼é¬w,13.10,0,2000,,526,592C¤¸´I¼é¬w,13.20,0,12000 
527,592C¤¸´I¼é¬w,13.25,2000,0,,528,592C¤¸´I¼é¬w,13.40,0,2000 
529,592d¤¸´I©µ¥­,13.20,4000,0,,530,592D¤¸´I¤j©÷,12.65,10000,2000 
531,592D¤¸´I¤j©÷,12.70,0,3000,,532,592D¤¸´I¤j©÷,12.75,19000,12000 
533,592D¤¸´I¤j©÷,12.85,95000,0,,534,592D¤¸´I¤j©÷,13.00,0,1000 
535,592D¤¸´I¤j©÷,13.20,1000,0,,536,592D¤¸´I¤j©÷,13.40,10000,3000 
537,592E¤¸´I«°¤¤,12.60,0,2000,,538,592G¤¸´I·s¦Ë,13.40,0,10000 
539,592i¤¸´I¤¤´ä,12.90,0,2000,,540,592I¤¸´I¹Å¸q,12.90,0,1000 
541,592I¤¸´I¹Å¸q,13.00,0,7000,,542,592I¤¸´I¹Å¸q,13.10,0,5000 
543,592I¤¸´I¹Å¸q,13.20,0,5000,,544,592I¤¸´I¹Å¸q,13.30,0,980 
545,592l¤¸´I¤j¸Î,12.60,0,1000,,546,592l¤¸´I¤j¸Î,12.75,0,1000 
547,592l¤¸´I¤j¸Î,12.85,0,2000,,548,592l¤¸´I¤j¸Î,12.90,1000,0 
549,592l¤¸´I¤j¸Î,12.95,1000,0,,550,592l¤¸´I¤j¸Î,13.00,1000,0 
551,592L¤¸´I¤¤Ãc,13.15,0,10000,,552,592m¤¸´I¦¨¥\,12.85,0,10000 
553,592m¤¸´I¦¨¥\,12.90,0,20000,,554,592m¤¸´I¦¨¥\,13.10,0,10000 
555,592m¤¸´I¦¨¥\,13.30,500,200,,556,592m¤¸´I¦¨¥\,13.40,0,1000 
557,592M¤¸´I¹ü¤Æ,12.65,2000,1000,,558,592M¤¸´I¹ü¤Æ,12.70,1000,1000 
559,592M¤¸´I¹ü¤Æ,12.75,0,1000,,560,592M¤¸´I¹ü¤Æ,12.80,2000,0 
561,592M¤¸´I¹ü¤Æ,12.85,0,12000,,562,592M¤¸´I¹ü¤Æ,12.90,0,1000 
563,592M¤¸´I¹ü¤Æ,12.95,1000,2000,,564,592M¤¸´I¹ü¤Æ,13.00,0,2000 
565,592M¤¸´I¹ü¤Æ,13.05,0,10000,,566,592M¤¸´I¹ü¤Æ,13.10,0,3000 
567,592M¤¸´I¹ü¤Æ,13.20,0,5000,,568,592M¤¸´I¹ü¤Æ,13.30,2000,0 
569,592M¤¸´I¹ü¤Æ,13.40,0,1000,,570,592n¤¸´I¦èªQ,12.90,1000,0 
571,592n¤¸´I¦èªQ,13.05,1000,0,,572,592N¤¸´Iªê§À,12.85,0,1000 
573,592N¤¸´Iªê§À,12.90,0,2000,,574,592N¤¸´Iªê§À,13.10,0,1000 
575,592N¤¸´Iªê§À,13.15,0,1000,,576,592o¤¸´I·s¿³,12.65,5000,4000 
577,592o¤¸´I·s¿³,12.75,0,8000,,578,592o¤¸´I·s¿³,13.05,0,18000 
579,592o¤¸´I·s¿³,13.10,0,40000,,580,592P¤¸´I¦P¤j,12.80,0,10000 
581,592P¤¸´I¦P¤j,13.10,0,3000,,582,592P¤¸´I¦P¤j,13.15,0,1000 
583,592P¤¸´I¦P¤j,13.20,0,5000,,584,592P¤¸´I¦P¤j,13.30,0,460 
585,592q¤¸´I«ÌªF,12.65,4000,0,,586,592q¤¸´I«ÌªF,12.80,0,60000 
587,592q¤¸´I«ÌªF,12.85,0,4000,,588,592q¤¸´I«ÌªF,13.10,0,1000 
589,592Q¤¸´I´°«n,12.80,2000,0,,590,592r¤¸´I«°ªF,12.75,0,5000 
591,592r¤¸´I«°ªF,12.80,0,2000,,592,592r¤¸´I«°ªF,12.85,0,3000 
593,592r¤¸´I«°ªF,12.90,5000,0,,594,592r¤¸´I«°ªF,13.05,5000,0 
595,592S¤¸´I°ò¶©,12.90,0,1000,,596,592u¤¸´I¥@¶T,12.75,0,2000 
597,592U¤¸´I©yÄõ,13.25,0,10000,,598,592v¤¸´I®ç¶é,13.05,0,34000 
599,592w¤¸´I¨Î¨½,13.20,0,2000,,600,592W¤¸´I¦N§Q,12.85,0,4000 
601,592X¤¸´I¯ó¤Ù,12.65,5000,0,,602,592X¤¸´I¯ó¤Ù,12.80,10000,0 
603,592X¤¸´I¯ó¤Ù,12.90,0,10000,,604,592X¤¸´I¯ó¤Ù,13.05,0,5000 
605,592X¤¸´I¯ó¤Ù,13.10,5000,0,,606,592X¤¸´I¯ó¤Ù,13.15,3000,0 
607,592X¤¸´I¯ó¤Ù,13.20,4000,3000,,608,592y¤¸´Iªá½¬,13.05,0,1000 
609,592Y¤¸´I®H¨½,12.85,0,5000,,610,592z¤¸´I¤å¤ß,12.70,0,36000 
611,592z¤¸´I¤å¤ß,12.80,0,1000,,612,592z¤¸´I¤å¤ß,12.90,1000,0 
613,592z¤¸´I¤å¤ß,13.00,0,1000,,614,592Z¤¸´I¦w«n,12.70,0,3000 
615,592Z¤¸´I¦w«n,12.85,0,1000,,616,592Z¤¸´I¦w«n,12.95,0,1000 
617,592Z¤¸´I¦w«n,13.05,0,6000,,618,592Z¤¸´I¦w«n,13.10,0,1000 
619,592Z¤¸´I¦w«n,13.20,0,1000,,620,5960¤é    ­Z,13.20,0,12000 
621,6012¡¹¨Èºô¸ô,13.15,1000,0,,622,6012¡¹¨Èºô¸ô,13.25,0,1000 
623,6012¡¹¨Èºô¸ô,13.40,0,1000,,624,601d™W¨ÈøÊÂ×,12.75,2000,0 
625,601d™W¨ÈøÊÂ×,12.80,0,3000,,626,601d™W¨ÈøÊÂ×,12.85,0,12000 
627,601d™W¨ÈøÊÂ×,12.90,0,2000,,628,601d™W¨ÈøÊÂ×,12.95,5000,0 
629,601d™W¨ÈøÊÂ×,13.05,0,2000,,630,601d™W¨ÈøÊÂ×,13.15,5000,0 
631,601d™W¨ÈøÊÂ×,13.40,0,41000,,632,6110¥x¤¤»È,12.90,0,2000 
633,6110¥x¤¤»È,13.30,0,500,,634,611A¤¤»ÈÂ×­ì,12.70,0,3000 
635,611A¤¤»ÈÂ×­ì,12.75,0,10000,,636,611A¤¤»ÈÂ×­ì,12.85,0,10000 
637,611A¤¤»ÈÂ×­ì,12.90,4000,15000,,638,611A¤¤»ÈÂ×­ì,13.05,0,10000 
639,611A¤¤»ÈÂ×­ì,13.20,0,10000,,640,611A¤¤»ÈÂ×­ì,13.40,0,5000 
641,6160¤¤°ê«H°U,12.65,30000,0,,642,6160¤¤°ê«H°U,12.75,50000,0 
643,6160¤¤°ê«H°U,12.80,70000,0,,644,6160¤¤°ê«H°U,12.95,0,3000 
645,6160¤¤°ê«H°U,13.00,10000,0,,646,6160¤¤°ê«H°U,13.05,1000,0 
647,6160¤¤°ê«H°U,13.20,0,10000,,648,6161¤¤«H¤T­«,12.65,1000,0 
649,6161¤¤«H¤T­«,12.70,1000,0,,650,6161¤¤«H¤T­«,12.80,0,3000 
651,6161¤¤«H¤T­«,13.40,0,1000,,652,6162¤¤«H°U©¾,12.75,0,2000 
653,6162¤¤«H°U©¾,12.85,6000,0,,654,6162¤¤«H°U©¾,13.00,0,1000 
655,6162¤¤«H°U©¾,13.10,0,10000,,656,6162¤¤«H°U©¾,13.30,300,0 
657,6163¤¤«H°U¥Ã,13.40,0,1000,,658,6164¤¤«H°U¤å,12.70,1000,0 
659,6164¤¤«H°U¤å,13.05,2000,0,,660,6164¤¤«H°U¤å,13.40,10000,0 
661,6165¤¤«H°U·s,12.65,0,5000,,662,6165¤¤«H°U·s,13.05,2000,0 
663,6165¤¤«H°U·s,13.15,10000,50000,,664,6165¤¤«H°U·s,13.20,1000,0 
665,6168¤¤«H¹Å¸q,12.70,0,1000,,666,6168¤¤«H¹Å¸q,13.10,0,2000 
667,6168¤¤«H¹Å¸q,13.30,0,40,,668,616A¤¤«H¤¤Ãc,12.90,0,2000 
669,616K¤¤«H°U°ª,12.65,0,1000,,670,616K¤¤«H°U°ª,12.75,4000,0 
671,616K¤¤«H°U°ª,12.90,0,2000,,672,616K¤¤«H°U°ª,12.95,0,4000 
673,616K¤¤«H°U°ª,13.10,0,1000,,674,616K¤¤«H°U°ª,13.20,0,1000 
675,6210·s ¦Ê ¤ý,12.60,0,7000,,676,6210·s ¦Ê ¤ý,12.65,0,5000 
677,6210·s ¦Ê ¤ý,12.80,10000,0,,678,6210·s ¦Ê ¤ý,12.85,0,1000 
679,6210·s ¦Ê ¤ý,12.90,0,2000,,680,6210·s ¦Ê ¤ý,13.05,5000,0 
681,6210·s ¦Ê ¤ý,13.40,0,10000,,682,6380¥ú    ©M,12.80,1000,2000 
683,6380¥ú    ©M,12.85,1000,0,,684,6380¥ú    ©M,13.25,1000,0 
685,6381¥ú©M·Ë´ò,12.85,5000,0,,686,6381¥ú©M·Ë´ò,13.05,2000,0 
687,6382¥ú©M¥Ð¤¤,12.85,0,2000,,688,638A¥ú©M¹Å¸q,12.80,0,1000 
689,638A¥ú©M¹Å¸q,13.05,0,5000,,690,638A¥ú©M¹Å¸q,13.15,0,1000 
691,6450¥Ã    ¥þ,12.90,0,1000,,692,6450¥Ã    ¥þ,13.05,0,2000 
693,6450¥Ã    ¥þ,13.20,0,11000,,694,6460¤j    ©÷,12.65,5000,0 
695,6460¤j    ©÷,13.05,50000,0,,696,6460¤j    ©÷,13.10,0,1000 
697,6460¤j    ©÷,13.20,1000,0,,698,6461¤j©÷¾ðªL,12.65,1000,0 
699,6461¤j©÷¾ðªL,12.90,0,1000,,700,6461¤j©÷¾ðªL,12.95,0,2000 
701,6461¤j©÷¾ðªL,13.05,0,1000,,702,6461¤j©÷¾ðªL,13.40,0,2000 
703,6462¤j©÷¦w±d,12.80,0,4000,,704,6462¤j©÷¦w±d,12.85,0,2000 
705,6462¤j©÷¦w±d,12.90,4000,0,,706,6462¤j©÷¦w±d,13.30,0,80 
707,6462¤j©÷¦w±d,13.40,6000,0,,708,6464¤j©÷·s©±,13.00,0,2000 
709,6464¤j©÷·s©±,13.15,1000,2000,,710,6464¤j©÷·s©±,13.20,0,1000 
711,6464¤j©÷·s©±,13.40,0,6000,,712,6910¼w    «H,12.85,100000,0 
713,6910¼w    «H,12.90,95000,3000,,714,6910¼w    «H,12.95,70000,0 
715,6910¼w    «H,13.00,300000,0,,716,6910¼w    «H,13.05,235000,0 
717,6910¼w    «H,13.15,24000,0,,718,6910¼w    «H,13.20,127000,0 
719,6910¼w    «H,13.25,0,1000,,720,6912¼w«H¤¤¥¿,13.40,15000,0 
721,6913¼w«H·sÀç,12.60,5000,0,,722,6913¼w«H·sÀç,12.80,0,20000 
723,6913¼w«H·sÀç,12.85,0,5000,,724,6913¼w«H·sÀç,13.20,0,1000 
725,6915¼w«H©M¥­,13.00,0,11000,,726,6950ºÖ    ³Ó,12.80,0,1000 
727,6950ºÖ    ³Ó,13.30,0,100,,728,7000¥üÂ×,12.70,5000,0 
729,7000¥üÂ×,12.80,5000,0,,730,7000¥üÂ×,12.85,5000,0 
731,7000¥üÂ×,13.05,100000,50000,,732,7000¥üÂ×,13.15,0,50000 
733,7001¥üÂ×¹Å¸q,13.05,0,1000,,734,7001¥üÂ×¹Å¸q,13.20,0,1000 
735,7001¥üÂ×¹Å¸q,13.40,0,2000,,736,7003¥üÂ×¥x¤¤,13.10,0,1000 
737,7005¥üÂ×¤¤´ä,13.05,1000,0,,738,7005¥üÂ×¤¤´ä,13.10,2000,0 
739,7006¥üÂ×¥x«n,12.65,20000,0,,740,7006¥üÂ×¥x«n,12.75,23000,3000 
741,7006¥üÂ×¥x«n,12.80,0,50000,,742,7006¥üÂ×¥x«n,12.90,20000,20000 
743,7006¥üÂ×¥x«n,13.05,2000,0,,744,7006¥üÂ×¥x«n,13.10,0,20000 
745,7006¥üÂ×¥x«n,13.20,0,2000,,746,7006¥üÂ×¥x«n,13.40,30000,0 
747,7007¥üÂ×¦Ë¥_,12.90,0,10000,,748,7007¥üÂ×¦Ë¥_,13.40,1000,0 
749,7009¥üÂ×´º¬ü,13.40,0,1000,,750,700a¥üÂ×©¾§µ,12.85,1000,10000 
751,700a¥üÂ×©¾§µ,12.95,10000,0,,752,700a¥üÂ×©¾§µ,13.05,10000,2000 
753,700a¥üÂ×©¾§µ,13.15,2000,10000,,754,700a¥üÂ×©¾§µ,13.20,10000,0 
755,700b¥üÂ×¤¤Ãc,12.65,0,3000,,756,700b¥üÂ×¤¤Ãc,12.70,4000,0 
757,700b¥üÂ×¤¤Ãc,12.75,2000,3000,,758,700b¥üÂ×¤¤Ãc,12.80,6000,5000 
759,700b¥üÂ×¤¤Ãc,12.85,0,4000,,760,700b¥üÂ×¤¤Ãc,12.90,0,7000 
761,700b¥üÂ×¤¤Ãc,12.95,0,3000,,762,700b¥üÂ×¤¤Ãc,13.05,10000,5000 
763,700b¥üÂ×¤¤Ãc,13.10,10000,9000,,764,700b¥üÂ×¤¤Ãc,13.15,0,4000 
765,700b¥üÂ×¤¤Ãc,13.20,0,15000,,766,700b¥üÂ×¤¤Ãc,13.25,0,7000 
767,700b¥üÂ×¤¤Ãc,13.40,1000,6000,,768,700B¥üÂ×ªO¾ô,12.95,0,1000 
769,700B¥üÂ×ªO¾ô,13.20,0,3000,,770,700B¥üÂ×ªO¾ô,13.30,100,0 
771,700C¥üÂ×¨ÓºÖ,12.80,0,1000,,772,700C¥üÂ×¨ÓºÖ,12.85,0,2000 
773,700C¥üÂ×¨ÓºÖ,13.00,0,2000,,774,700C¥üÂ×¨ÓºÖ,13.05,0,10000 
775,700C¥üÂ×¨ÓºÖ,13.20,0,10000,,776,700C¥üÂ×¨ÓºÖ,13.25,0,4000 
777,700C¥üÂ×¨ÓºÖ,13.40,0,1000,,778,700d¥üÂ×¹ü¤Æ,12.80,10000,0 
779,700d¥üÂ×¹ü¤Æ,12.85,10000,0,,780,700d¥üÂ×¹ü¤Æ,12.90,20000,0 
781,700d¥üÂ×¹ü¤Æ,12.95,10000,0,,782,700E¥üÂ×¤æ«n,12.70,0,1000 
783,700f¥üÂ×³À´ä,12.75,0,10000,,784,700f¥üÂ×³À´ä,12.90,10000,0 
785,700F¥üÂ×ªê§À,13.05,0,10000,,786,700F¥üÂ×ªê§À,13.40,4000,0 
787,700g¥üÂ×«nªù,12.75,0,1000,,788,700g¥üÂ×«nªù,13.10,0,1000 
789,700g¥üÂ×«nªù,13.15,0,1000,,790,700G¥üÂ×³Â¨§,13.05,0,2000 
791,700h¥üÂ×¤T¥Á,12.75,0,1000,,792,700h¥üÂ×¤T¥Á,13.40,2000,0 
793,700i¥üÂ×ªQ¼w,13.00,0,10000,,794,700i¥üÂ×ªQ¼w,13.20,0,2000 
795,700I¥üÂ×¥_°ª,13.30,0,60,,796,700j¥üÂ×¤j¦w,12.75,0,3000 
797,700j¥üÂ×¤j¦w,12.80,0,3000,,798,700J¥üÂ×¤½¯q,12.80,0,5000 
799,700J¥üÂ×¤½¯q,13.05,0,2000,,800,700J¥üÂ×¤½¯q,13.10,2000,2000 
801,700J¥üÂ×¤½¯q,13.40,0,4000,,802,700k¥üÂ×­ûªL,12.70,10000,0 
803,700k¥üÂ×­ûªL,12.95,0,20000,,804,700L¥üÂ×¤Ñ¥À,13.05,0,5000 
805,700M¥üÂ×®ç¶é,12.75,0,8000,,806,700M¥üÂ×®ç¶é,13.05,0,10000 
807,700M¥üÂ×®ç¶é,13.30,0,40,,808,700p¥üÂ×´_¿³,12.65,40000,0 
809,700p¥üÂ×´_¿³,12.70,160000,0,,810,700p¥üÂ×´_¿³,12.75,287000,0 
811,700p¥üÂ×´_¿³,12.85,63000,0,,812,700p¥üÂ×´_¿³,12.90,60000,0 
813,700p¥üÂ×´_¿³,12.95,150000,0,,814,700p¥üÂ×´_¿³,13.10,0,69000 
815,700p¥üÂ×´_¿³,13.15,0,11000,,816,700p¥üÂ×´_¿³,13.20,11000,0 
817,700p¥üÂ×´_¿³,13.25,49000,0,,818,700q¥üÂ×¤º´ò,12.75,0,1000 
819,700R¥üÂ×¤p´ä,12.85,0,5000,,820,700R¥üÂ×¤p´ä,12.90,0,5000 
821,700R¥üÂ×¤p´ä,12.95,0,5000,,822,700R¥üÂ×¤p´ä,13.00,0,1000 
823,700R¥üÂ×¤p´ä,13.05,0,12000,,824,700R¥üÂ×¤p´ä,13.40,0,1000 
825,700s¥üÂ×©£¤s,13.20,0,2000,,826,700U¥üÂ×®çÅa,12.75,10000,0 
827,700U¥üÂ×®çÅa,12.85,0,5000,,828,700U¥üÂ×®çÅa,13.10,60000,0 
829,700U¥üÂ×®çÅa,13.20,10000,0,,830,700V¥üÂ×·s¦Ë,13.10,2000,0 
831,700w¥üÂ×·s²ø,13.20,0,1000,,832,700Z¥üÂ×°ª¶¯,12.85,0,1000 
833,700Z¥üÂ×°ª¶¯,12.90,0,1000,,834,700Z¥üÂ×°ª¶¯,13.00,0,2000 
835,700Z¥üÂ×°ª¶¯,13.30,6143,60,,836,7030­P    ©M,12.65,5000,0 
837,7030­P    ©M,12.70,2000,0,,838,7030­P    ©M,13.10,0,10000 
839,7032­P©M¨Î¨½,12.85,19000,0,,840,7034­P©Mª÷µØ,12.90,0,10000 
841,7034­P©Mª÷µØ,13.15,0,1000,,842,7034­P©Mª÷µØ,13.20,6000,0 
843,7035­P©MªFªù,12.70,0,2000,,844,7035­P©MªFªù,12.80,1000,0 
845,7035­P©MªFªù,12.85,1000,0,,846,7035­P©MªFªù,12.95,1000,1000 
847,7036­P©M°ª¶¯,13.20,2000,0,,848,703B­P©M±R¼w,12.75,0,12000 
849,703B­P©M±R¼w,12.80,0,10000,,850,703B­P©M±R¼w,12.85,1000,0 
851,703B­P©M±R¼w,13.05,2000,0,,852,703B­P©M±R¼w,13.10,0,3000 
853,703B­P©M±R¼w,13.15,0,4000,,854,7070Â×    ¹A,13.10,0,5000 
855,7080¥Û    ¾ô,12.70,0,10000,,856,7080¥Û    ¾ô,12.90,0,5000 
857,7080¥Û    ¾ô,13.20,0,5000,,858,7750¥_    «°,13.00,0,1000 
859,7790°ê²¼ºî¦X,12.80,0,50000,,860,7790°ê²¼ºî¦X,12.95,0,11000 
861,7790°ê²¼ºî¦X,13.05,0,2000,,862,7790°ê²¼ºî¦X,13.15,0,2000 
863,7790°ê²¼ºî¦X,13.25,0,2000,,864,7790°ê²¼ºî¦X,13.40,0,3000 
865,7791°ê²¼¥xªF,12.65,22000,0,,866,7791°ê²¼¥xªF,12.75,0,10000 
867,7791°ê²¼¥xªF,12.80,100000,0,,868,7791°ê²¼¥xªF,12.90,30000,0 
869,7791°ê²¼¥xªF,13.20,0,2000,,870,7792°ê²¼¥_§ë,13.10,0,5000 
871,7792°ê²¼¥_§ë,13.20,1000,0,,872,7795°ê²¼«n´ä,13.10,0,2000 
873,779c°ê²¼´°¥_,12.65,0,3000,,874,779D°ê²¼¥x«n,12.70,0,1000 
875,779D°ê²¼¥x«n,12.80,0,2000,,876,779D°ê²¼¥x«n,12.85,0,2000 
877,779D°ê²¼¥x«n,12.90,0,4000,,878,779D°ê²¼¥x«n,12.95,0,2000 
879,779D°ê²¼¥x«n,13.00,0,1000,,880,779D°ê²¼¥x«n,13.05,0,12000 
881,779D°ê²¼¥x«n,13.10,0,10000,,882,779D°ê²¼¥x«n,13.30,0,400 
883,779D°ê²¼¥x«n,13.40,0,5000,,884,779e°ê²¼«n¬ì,12.65,2000,0 
885,779e°ê²¼«n¬ì,12.85,0,2000,,886,779e°ê²¼«n¬ì,12.90,0,2000 
887,779e°ê²¼«n¬ì,12.95,0,2000,,888,779G°ê²¼·s²ø,12.85,0,2000 
889,779G°ê²¼·s²ø,12.90,0,10000,,890,779G°ê²¼·s²ø,13.00,0,1000 
891,779G°ê²¼·s²ø,13.05,0,20000,,892,779H°ê²¼¹Å¸q,13.10,15000,0 
893,779H°ê²¼¹Å¸q,13.15,40000,0,,894,779H°ê²¼¹Å¸q,13.20,0,47000 
895,779H°ê²¼¹Å¸q,13.25,0,2000,,896,779H°ê²¼¹Å¸q,13.40,0,8000 
897,779J°ê²¼¥_°ª,12.65,2000,0,,898,779J°ê²¼¥_°ª,13.10,0,1000 
899,779J°ê²¼¥_°ª,13.30,0,1,,900,779P°ê²¼¤E¹©,12.85,0,16000 
901,779P°ê²¼¤E¹©,13.05,0,2000,,902,779P°ê²¼¤E¹©,13.10,0,10000 
903,779P°ê²¼¤E¹©,13.15,0,5000,,904,779P°ê²¼¤E¹©,13.20,0,5000 
905,779P°ê²¼¤E¹©,13.40,0,15000,,906,779r°ê²¼®ç°ê,12.85,0,1000 
907,779r°ê²¼®ç°ê,13.20,1000,0,,908,779r°ê²¼®ç°ê,13.40,1000,0 
909,779v°ê²¼¥x¤¤,12.80,0,10000,,910,779v°ê²¼¥x¤¤,13.25,0,1000 
911,779v°ê²¼¥x¤¤,13.40,10000,0,,912,779V°ê²¼¤Ñ²»,12.70,2000,0 
913,779V°ê²¼¤Ñ²»,12.80,0,2000,,914,779V°ê²¼¤Ñ²»,12.85,0,3000 
915,779V°ê²¼¤Ñ²»,13.05,0,8000,,916,779W°ê²¼¹ü¤Æ,13.10,1000,0 
917,779W°ê²¼¹ü¤Æ,13.15,2000,0,,918,779W°ê²¼¹ü¤Æ,13.20,1000,0 
919,779W°ê²¼¹ü¤Æ,13.40,11000,0,,920,779z°ê²¼³Õ·R,12.85,0,1000 
921,779z°ê²¼³Õ·R,12.95,0,1000,,922,779z°ê²¼³Õ·R,13.10,4000,1000 
923,779z°ê²¼³Õ·R,13.15,0,1000,,924,779z°ê²¼³Õ·R,13.20,0,2000 
925,779z°ê²¼³Õ·R,13.25,0,4000,,926,779z°ê²¼³Õ·R,13.40,0,1000 
927,779Z°ê²¼¦w©M,12.75,0,2000,,928,779Z°ê²¼¦w©M,12.80,0,70000 
929,779Z°ê²¼¦w©M,12.85,1000,80000,,930,779Z°ê²¼¦w©M,13.20,0,10000 
931,779Z°ê²¼¦w©M,13.40,100000,0,,932,8150¥x    ·s,12.65,1000,6000 
933,8150¥x    ·s,12.75,0,1000,,934,8150¥x    ·s,12.80,0,4000 
935,8150¥x    ·s,12.85,0,2000,,936,8150¥x    ·s,13.10,0,8000 
937,8150¥x    ·s,13.20,0,2000,,938,8152¥x·s·s²ø,12.80,3000,5000 
939,8152¥x·s·s²ø,12.95,1000,0,,940,8152¥x·s·s²ø,13.05,3000,0 
941,8152¥x·s·s²ø,13.10,13000,0,,942,8152¥x·s·s²ø,13.15,0,16000 
943,8152¥x·s·s²ø,13.25,3000,0,,944,8156¥x·s¤T¥Á,12.65,0,1000 
945,8156¥x·s¤T¥Á,13.00,0,6000,,946,8156¥x·s¤T¥Á,13.10,0,10000 
947,8156¥x·s¤T¥Á,13.20,0,21000,,948,8156¥x·s¤T¥Á,13.40,0,3000 
949,8157¥x·s¥ª·£,12.65,0,10000,,950,8157¥x·s¥ª·£,12.75,0,5000 
951,8157¥x·s¥ª·£,12.80,0,10000,,952,8157¥x·s¥ª·£,12.90,5000,2000 
953,8157¥x·s¥ª·£,13.20,5000,5000,,954,8158¥x·sªQ¦¿,13.00,0,1000 
955,8158¥x·sªQ¦¿,13.05,0,1000,,956,8159¥x·s¥x«n,13.00,0,20000 
957,8159¥x·s¥x«n,13.20,0,8000,,958,815A¥x·s°ª¶¯,12.60,5000,0 
959,815A¥x·s°ª¶¯,12.75,0,30000,,960,815A¥x·s°ª¶¯,12.80,0,25000 
961,815A¥x·s°ª¶¯,12.90,30000,1000,,962,815A¥x·s°ª¶¯,13.10,10000,0 
963,815A¥x·s°ª¶¯,13.15,0,30000,,964,815A¥x·s°ª¶¯,13.20,0,2000 
965,815B¥x·s¥x¤¤,12.60,1000,0,,966,815B¥x·s¥x¤¤,12.75,0,3000 
967,815B¥x·s¥x¤¤,12.80,0,2000,,968,815B¥x·s¥x¤¤,12.85,0,1000 
969,815B¥x·s¥x¤¤,12.95,2000,0,,970,815H¥x·s«ÌªF,13.10,0,3000 
971,815S¥x·s¤¤Ãc,13.00,0,10000,,972,815S¥x·s¤¤Ãc,13.05,0,4000 
973,815S¥x·s¤¤Ãc,13.10,0,2000,,974,815Y¥x·s·sÀç,13.05,0,10000 
975,815Y¥x·s·sÀç,13.15,5000,0,,976,815Y¥x·s·sÀç,13.30,0,300 
977,8380¦w    ®õ,12.65,0,3000,,978,8380¦w    ®õ,12.75,0,1000 
979,8380¦w    ®õ,13.05,0,3000,,980,8380¦w    ®õ,13.10,0,1000 
981,8380¦w    ®õ,13.25,0,3000,,982,8381¦w®õ¤jµo,13.10,0,1000 
983,8382¦w®õ·£±ê,13.00,0,10000,,984,8440¼¯®Ú¤j³q,12.65,92000,6000 
985,8440¼¯®Ú¤j³q,12.70,40000,0,,986,8440¼¯®Ú¤j³q,12.75,3000,5000 
987,8440¼¯®Ú¤j³q,12.80,0,10000,,988,8440¼¯®Ú¤j³q,12.85,140000,29000 
989,8440¼¯®Ú¤j³q,12.90,74000,2000,,990,8440¼¯®Ú¤j³q,13.05,0,72000 
991,8440¼¯®Ú¤j³q,13.10,1000,6000,,992,8440¼¯®Ú¤j³q,13.15,0,3000 
993,8440¼¯®Ú¤j³q,13.40,1000,21000,,994,8451±d©M©µ¥­,12.85,1000,0 
995,8458±d©M¥x«n,12.85,0,10000,,996,8458±d©M¥x«n,13.20,0,1000 
997,8458±d©M¥x«n,13.40,0,1000,,998,8459±d©M¹Å¸q,12.60,0,10000 
999,8459±d©M¹Å¸q,12.65,0,20000,,1000,8459±d©M¹Å¸q,12.70,0,20000 
1001,8459±d©M¹Å¸q,12.80,5000,0,,1002,8459±d©M¹Å¸q,12.90,0,90000 
1003,8459±d©M¹Å¸q,12.95,0,3000,,1004,8459±d©M¹Å¸q,13.10,0,40000 
1005,8459±d©M¹Å¸q,13.40,0,4000,,1006,845D±d©MªO¾ô,12.80,0,1000 
1007,845D±d©MªO¾ô,13.25,0,1000,,1008,845D±d©MªO¾ô,13.30,500,0 
1009,845E±d©M¼ê´ò,12.80,0,2000,,1010,845J±d©M°ª¶¯,12.75,10000,10000 
1011,845J±d©M°ª¶¯,12.85,0,11000,,1012,845J±d©M°ª¶¯,12.90,0,2000 
1013,845J±d©M°ª¶¯,13.05,0,10000,,1014,845J±d©M°ª¶¯,13.40,0,2000 
1015,845R±d©M¥ÛµP,13.40,0,5000,,1016,845S±d©M«n®r,13.10,0,3000 
1017,845S±d©M«n®r,13.25,0,2000,,1018,8490¸U    ®õ,12.75,0,15000 
1019,8520¤¤    ¹A,12.60,0,5000,,1020,8520¤¤    ¹A,12.75,0,5000 
1021,8520¤¤    ¹A,13.30,0,20,,1022,8520¤¤    ¹A,13.40,0,24000 
1023,8560·s    ¥ú,12.60,4000,0,,1024,8560·s    ¥ú,12.65,2000,30000 
