¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1315"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
511,9867¤¸¤j¥_¦¨,55.90,150,0,,512,9868¤¸¤j¤å¤ß,56.70,0,2000 
513,9868¤¸¤j¤å¤ß,57.00,0,7000,,514,9868¤¸¤j¤å¤ß,57.20,0,4000 
515,9868¤¸¤j¤å¤ß,57.30,0,2000,,516,9868¤¸¤j¤å¤ß,57.50,0,5000 
517,9868¤¸¤j¤å¤ß,57.70,0,2000,,518,9869¤¸¤j·s²±,56.20,3000,0 
519,9869¤¸¤j·s²±,56.60,0,2000,,520,9869¤¸¤j·s²±,57.50,0,2000 
521,9871¤¸¤j©¾§µ,56.40,0,2000,,522,9872¤¸¤j´_¥_,56.10,1000,0 
523,9872¤¸¤j´_¥_,56.50,1000,0,,524,9872¤¸¤j´_¥_,56.70,1000,1000 
525,9872¤¸¤j´_¥_,56.80,1000,1000,,526,9872¤¸¤j´_¥_,56.90,0,1000 
527,9872¤¸¤j´_¥_,57.00,1000,0,,528,9872¤¸¤j´_¥_,57.20,0,1000 
529,9874¤¸¤jÂù©M,56.90,0,1000,,530,9878¤¸¤jª÷µØ,56.40,2000,0 
531,987A¤¸¤j·¨±ö,56.20,0,1000,,532,9888¤¸¤jøÊ¥Ã,56.30,0,1000 
533,9889¤¸¤j­ûªL,56.50,0,1000,,534,9889¤¸¤j­ûªL,57.30,5000,0 
535,988B¤¸¤j®ç¶é,57.70,0,1000,,536,9891¤¸¤j¥Ã©M,56.20,0,1000 
537,9891¤¸¤j¥Ã©M,56.80,1000,0,,538,9894¤¸¤j®ç¿³,56.30,0,1000 
539,9898¤¸¤j·s²ø,56.30,0,1000,,540,9899¤¸¤j²H¤ô,56.30,2000,0 
541,9899¤¸¤j²H¤ô,56.50,2000,0,,542,9899¤¸¤j²H¤ô,56.90,0,1000 
543,9899¤¸¤j²H¤ô,57.20,5000,0,,544,9899¤¸¤j²H¤ô,57.30,1000,0 
545,9899¤¸¤j²H¤ô,57.50,10000,0,,546,989a¤¸¤j­b¸Ì,56.40,0,1000 
547,989a¤¸¤j­b¸Ì,56.80,0,1000,,548,989a¤¸¤j­b¸Ì,57.20,0,1000 
549,989a¤¸¤j­b¸Ì,57.40,0,1000,,550,989A¤¸¤j¥_§ë,56.20,0,1000 
551,989C¤¸¤jªO¾ô,56.40,0,3000,,552,989C¤¸¤jªO¾ô,57.20,10000,0 
553,989d¤¸¤j¥_¤Ù,56.70,1000,0,,554,989d¤¸¤j¥_¤Ù,56.90,0,1000 
555,989d¤¸¤j¥_¤Ù,57.00,1000,0,,556,989d¤¸¤j¥_¤Ù,57.30,0,1000 
557,989D¤¸¤j¥ªÀç,56.80,2000,0,,558,989D¤¸¤j¥ªÀç,57.40,1000,0 
559,989E¤¸¤j¯ó¤Ù,57.20,0,1000,,560,989F¤¸¤j°ª¶¯,56.70,1000,0 
561,989F¤¸¤j°ª¶¯,57.20,0,1000,,562,989J¤¸¤j¹ü¥Í,56.10,1000,0 
563,989J¤¸¤j¹ü¥Í,57.30,0,1000,,564,989L¤¸¤j¦¨¥\,56.40,0,1000 
565,989L¤¸¤j¦¨¥\,56.90,2000,1000,,566,989L¤¸¤j¦¨¥\,57.40,0,1000 
567,989N¤¸¤j¤º´ò,56.10,0,1000,,568,989N¤¸¤j¤º´ò,56.70,0,1000 
569,989N¤¸¤j¤º´ò,57.20,1000,0,,570,989U¤¸¤j¤j¥Ò,56.80,0,1000 
571,989U¤¸¤j¤j¥Ò,56.90,0,1000,,572,989U¤¸¤j¤j¥Ò,57.00,0,11000 
573,989U¤¸¤j¤j¥Ò,57.10,0,2000,,574,989U¤¸¤j¤j¥Ò,57.20,0,4000 
575,989U¤¸¤j¤j¥Ò,57.30,0,1000,,576,989U¤¸¤j¤j¥Ò,57.40,0,1000 
577,989U¤¸¤j¤j¥Ò,57.50,0,1000,,578,989U¤¸¤j¤j¥Ò,57.60,0,1000 
579,989U¤¸¤j¤j¥Ò,57.70,0,1000,,580,989X¤¸¤j¥Á¥Í,57.10,0,1000 
581,9A00¥ÃÂ×ª÷,57.00,1000,0,,582,9A00¥ÃÂ×ª÷,57.10,2000,0 
583,9A00¥ÃÂ×ª÷,57.30,5000,0,,584,9A69¥ÃÂ×«ÌªF,56.30,0,2000 
585,9A89¥ÃÂ×´°¥_,55.90,500,0,,586,9A8F¥ÃÂ×´°«n,56.90,0,1000 
587,9A92¥ÃÂ×¸U²±,56.90,0,3000,,588,9A92¥ÃÂ×¸U²±,57.50,3000,0 
589,9A9E¥ÃÂ×ªO¾ô,56.30,0,1000,,590,9A9f¥ÃÂ×¤¤²±,56.10,1000,1000 
591,9A9f¥ÃÂ×¤¤²±,56.20,2000,0,,592,9A9f¥ÃÂ×¤¤²±,56.30,2000,0 
593,9A9f¥ÃÂ×¤¤²±,56.40,4000,0,,594,9A9f¥ÃÂ×¤¤²±,56.50,2000,2000 
595,9A9f¥ÃÂ×¤¤²±,56.60,0,1000,,596,9A9f¥ÃÂ×¤¤²±,56.70,1000,1000 
597,9A9f¥ÃÂ×¤¤²±,56.80,1000,3000,,598,9A9f¥ÃÂ×¤¤²±,56.90,5000,1000 
599,9A9f¥ÃÂ×¤¤²±,57.00,1000,1000,,600,9A9f¥ÃÂ×¤¤²±,57.10,1000,1000 
601,9A9f¥ÃÂ×¤¤²±,57.20,0,1000,,602,9A9f¥ÃÂ×¤¤²±,57.50,0,1000 
603,9A9f¥ÃÂ×¤¤²±,57.60,0,1000,,604,9A9G¥ÃÂ×¤Ñ¥À,56.20,0,1000 
605,9A9j¥ÃÂ×¹Å¸q,57.50,0,1000,,606,9A9J¥ÃÂ×ªO·s,57.20,0,1000 
607,9A9L¥ÃÂ×¥x¤¤,56.30,0,8000,,608,9A9q¥ÃÂ×¼é¬w,56.20,2000,0 
609,9A9U¥ÃÂ×¤¤¥¿,56.50,1000,0,,610,9A9W¥ÃÂ×¥«¬F,56.10,2000,0 
611,9A9W¥ÃÂ×¥«¬F,56.20,2000,0,,612,9A9W¥ÃÂ×¥«¬F,56.90,0,2000 
613,9A9x¥ÃÂ×®ç¶é,57.30,0,1000,,,,,, 
