¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1314"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
513,592z¤¸´I¤å¤ß,8.31,5000,0,,514,592z¤¸´I¤å¤ß,8.33,5000,0 
515,592Z¤¸´I¦w«n,8.27,9000,0,,516,5960¤é    ­Z,8.23,13000,0 
517,5960¤é    ­Z,8.28,20000,0,,518,5961¤é­Z®H¨½,8.24,514,0 
519,6012¡¹¨Èºô¸ô,8.23,2000,0,,520,6012¡¹¨Èºô¸ô,8.24,2000,0 
521,6012¡¹¨Èºô¸ô,8.26,8000,0,,522,6012¡¹¨Èºô¸ô,8.27,2000,0 
523,6012¡¹¨Èºô¸ô,8.29,0,1000,,524,6012¡¹¨Èºô¸ô,8.31,5000,0 
525,6012¡¹¨Èºô¸ô,8.32,0,2000,,526,6012¡¹¨Èºô¸ô,8.35,0,4000 
527,601d™W¨ÈøÊÂ×,8.22,1000,0,,528,601d™W¨ÈøÊÂ×,8.23,0,1000 
529,601d™W¨ÈøÊÂ×,8.26,6000,1000,,530,601d™W¨ÈøÊÂ×,8.27,6000,0 
531,601d™W¨ÈøÊÂ×,8.28,6000,0,,532,601d™W¨ÈøÊÂ×,8.29,6000,0 
533,601d™W¨ÈøÊÂ×,8.30,6000,0,,534,601d™W¨ÈøÊÂ×,8.31,2000,0 
535,6110¥x¤¤»È,8.25,1000,0,,536,6110¥x¤¤»È,8.26,1000,0 
537,6110¥x¤¤»È,8.29,20000,0,,538,6114¤¤»È­ûªL,8.23,0,3000 
539,6160¤¤°ê«H°U,8.23,1000,0,,540,6160¤¤°ê«H°U,8.24,1000,0 
541,6160¤¤°ê«H°U,8.29,2000,0,,542,6160¤¤°ê«H°U,8.32,0,2000 
543,6160¤¤°ê«H°U,8.33,2000,0,,544,6161¤¤«H¤T­«,8.23,1000,0 
545,6163¤¤«H°U¥Ã,8.23,3000,0,,546,6163¤¤«H°U¥Ã,8.29,0,2000 
547,6163¤¤«H°U¥Ã,8.31,5000,9000,,548,6163¤¤«H°U¥Ã,8.34,1000,0 
549,6164¤¤«H°U¤å,8.23,0,2000,,550,6164¤¤«H°U¤å,8.24,20000,0 
551,6164¤¤«H°U¤å,8.25,7000,0,,552,6164¤¤«H°U¤å,8.28,1000,0 
553,6164¤¤«H°U¤å,8.29,1000,0,,554,6164¤¤«H°U¤å,8.32,10000,3000 
555,6168¤¤«H¹Å¸q,8.26,0,30000,,556,616A¤¤«H¤¤Ãc,8.30,2000,0 
557,616K¤¤«H°U°ª,8.23,20000,0,,558,616K¤¤«H°U°ª,8.25,1000,0 
559,6210·s ¦Ê ¤ý,8.26,1000,0,,560,6210·s ¦Ê ¤ý,8.30,0,1000 
561,6210·s ¦Ê ¤ý,8.32,0,1000,,562,6380¥ú    ©M,8.24,1000,0 
563,6380¥ú    ©M,8.25,1000,0,,564,6380¥ú    ©M,8.30,2000,0 
565,6381¥ú©M·Ë´ò,8.23,4000,28000,,566,6381¥ú©M·Ë´ò,8.32,0,1000 
567,6382¥ú©M¥Ð¤¤,8.24,1000,0,,568,6383¥ú©M©M¬ü,8.24,0,111000 
569,6383¥ú©M©M¬ü,8.26,2000,30000,,570,6383¥ú©M©M¬ü,8.27,0,9000 
571,638A¥ú©M¹Å¸q,8.29,10000,0,,572,6451¥Ã¥þ«n®r,8.24,0,20000 
573,6451¥Ã¥þ«n®r,8.26,10000,15000,,574,6460¤j    ©÷,8.30,2000,0 
575,6462¤j©÷¦w±d,8.27,2000,0,,576,6462¤j©÷¦w±d,8.28,2000,0 
577,6462¤j©÷¦w±d,8.32,0,1000,,578,6463¤j©÷·s¦Ë,8.23,14000,0 
579,6463¤j©÷·s¦Ë,8.24,3000,0,,580,6464¤j©÷·s©±,8.23,2000,0 
581,6464¤j©÷·s©±,8.25,3000,0,,582,6464¤j©÷·s©±,8.29,9000,0 
583,6464¤j©÷·s©±,8.30,2000,0,,584,6464¤j©÷·s©±,8.31,0,40000 
585,6464¤j©÷·s©±,8.35,8000,0,,586,6465¤j©÷®ç¶é,8.24,2000,0 
587,6465¤j©÷®ç¶é,8.26,2000,0,,588,6912¼w«H¤¤¥¿,8.24,1000,0 
589,6912¼w«H¤¤¥¿,8.28,1000,0,,590,6912¼w«H¤¤¥¿,8.29,1000,0 
591,7000¥üÂ×,8.23,1000,0,,592,7000¥üÂ×,8.24,6000,0 
593,7001¥üÂ×¹Å¸q,8.26,5000,0,,594,7003¥üÂ×¥x¤¤,8.24,2000,0 
595,7005¥üÂ×¤¤´ä,8.23,2000,0,,596,7005¥üÂ×¤¤´ä,8.27,0,1000 
597,7006¥üÂ×¥x«n,8.31,0,291000,,598,7006¥üÂ×¥x«n,8.32,0,11000 
599,7006¥üÂ×¥x«n,8.33,0,195000,,600,7006¥üÂ×¥x«n,8.34,0,38000 
601,7009¥üÂ×´º¬ü,8.31,0,15000,,602,700a¥üÂ×©¾§µ,8.29,0,20000 
603,700a¥üÂ×©¾§µ,8.30,0,34000,,604,700a¥üÂ×©¾§µ,8.31,0,6000 
605,700a¥üÂ×©¾§µ,8.32,10000,0,,606,700B¥üÂ×ªO¾ô,8.30,5000,0 
607,700c¥üÂ×¥Á¥Í,8.31,3000,0,,608,700c¥üÂ×¥Á¥Í,8.34,3000,0 
609,700C¥üÂ×¨ÓºÖ,8.28,5000,0,,610,700C¥üÂ×¨ÓºÖ,8.29,2000,0 
611,700C¥üÂ×¨ÓºÖ,8.30,2000,0,,612,700C¥üÂ×¨ÓºÖ,8.31,0,20000 
613,700d¥üÂ×¹ü¤Æ,8.23,2000,0,,614,700d¥üÂ×¹ü¤Æ,8.24,900,0 
615,700d¥üÂ×¹ü¤Æ,8.30,1000,0,,616,700D¥üÂ×¦èÁ³,8.23,15000,0 
617,700D¥üÂ×¦èÁ³,8.29,3000,0,,618,700D¥üÂ×¦èÁ³,8.31,2000,0 
619,700D¥üÂ×¦èÁ³,8.34,1000,0,,620,700D¥üÂ×¦èÁ³,8.35,0,3000 
621,700E¥üÂ×¤æ«n,8.32,2000,0,,622,700f¥üÂ×³À´ä,8.23,2000,0 
623,700f¥üÂ×³À´ä,8.25,7000,0,,624,700f¥üÂ×³À´ä,8.30,0,10000 
625,700f¥üÂ×³À´ä,8.31,0,5000,,626,700f¥üÂ×³À´ä,8.32,2000,0 
627,700F¥üÂ×ªê§À,8.25,1000,0,,628,700g¥üÂ×«nªù,8.29,5000,0 
629,700G¥üÂ×³Â¨§,8.23,5000,0,,630,700G¥üÂ×³Â¨§,8.29,3000,0 
631,700h¥üÂ×¤T¥Á,8.23,0,30000,,632,700h¥üÂ×¤T¥Á,8.24,0,309000 
633,700h¥üÂ×¤T¥Á,8.25,0,39000,,634,700h¥üÂ×¤T¥Á,8.26,30000,0 
635,700h¥üÂ×¤T¥Á,8.28,30000,0,,636,700h¥üÂ×¤T¥Á,8.29,50000,0 
637,700h¥üÂ×¤T¥Á,8.30,20000,0,,638,700h¥üÂ×¤T¥Á,8.32,0,40000 
639,700h¥üÂ×¤T¥Á,8.35,0,20000,,640,700I¥üÂ×¥_°ª,8.24,0,10000 
641,700I¥üÂ×¥_°ª,8.28,4000,0,,642,700I¥üÂ×¥_°ª,8.32,0,2000 
643,700I¥üÂ×¥_°ª,8.33,2000,0,,644,700I¥üÂ×¥_°ª,8.35,2000,0 
645,700I¥üÂ×¥_°ª,8.36,0,2000,,646,700J¥üÂ×¤½¯q,8.23,0,5000 
647,700J¥üÂ×¤½¯q,8.25,1000,0,,648,700k¥üÂ×­ûªL,8.23,0,40000 
649,700k¥üÂ×­ûªL,8.31,40000,0,,650,700K¥üÂ×·sÀç,8.29,2000,0 
651,700K¥üÂ×·sÀç,8.30,6000,0,,652,700N¥üÂ×®HáY,8.24,0,150 
653,700N¥üÂ×®HáY,8.30,0,2000,,654,700P¥üÂ×«n¨Ê,8.23,2000,0 
655,700P¥üÂ×«n¨Ê,8.35,0,2000,,656,700q¥üÂ×¤º´ò,8.30,0,10000 
657,700r¥üÂ×Ä_¦¨,8.27,0,1000,,658,700r¥üÂ×Ä_¦¨,8.29,2000,0 
659,700r¥üÂ×Ä_¦¨,8.31,0,2000,,660,700R¥üÂ×¤p´ä,8.26,5000,0 
661,700s¥üÂ×©£¤s,8.25,5000,0,,662,700S¥üÂ×¤j¦P,8.26,10000,0 
663,700S¥üÂ×¤j¦P,8.28,10000,0,,664,700S¥üÂ×¤j¦P,8.30,10000,35000 
665,700V¥üÂ×·s¦Ë,8.23,0,1000,,666,700V¥üÂ×·s¦Ë,8.26,1000,0 
667,700w¥üÂ×·s²ø,8.24,1,0,,668,700w¥üÂ×·s²ø,8.26,1000,0 
669,700w¥üÂ×·s²ø,8.27,1000,0,,670,700w¥üÂ×·s²ø,8.28,2000,0 
671,700w¥üÂ×·s²ø,8.29,1000,0,,672,700W¥üÂ×«°¤¤,8.31,0,10000 
673,700Z¥üÂ×°ª¶¯,8.23,1000,0,,674,700Z¥üÂ×°ª¶¯,8.25,1000,0 
675,700Z¥üÂ×°ª¶¯,8.26,50000,0,,676,700Z¥üÂ×°ª¶¯,8.29,50000,0 
677,700Z¥üÂ×°ª¶¯,8.30,0,10000,,678,7030­P    ©M,8.26,1000,0 
679,7038­P©M«n¨Ê,8.25,2000,0,,680,703B­P©M±R¼w,8.30,10000,0 
681,703B­P©M±R¼w,8.31,30000,0,,682,703B­P©M±R¼w,8.35,0,2000 
683,7070Â×    ¹A,8.24,0,40000,,684,7070Â×    ¹A,8.31,10000,0 
685,7750¥_    «°,8.30,2000,0,,686,7790°ê²¼ºî¦X,8.29,0,10000 
687,7791°ê²¼¥xªF,8.32,5000,0,,688,7798°ê²¼¤ºÃc,8.24,2000,0 
689,7798°ê²¼¤ºÃc,8.31,10000,0,,690,779e°ê²¼«n¬ì,8.24,0,403 
691,779e°ê²¼«n¬ì,8.28,0,3000,,692,779e°ê²¼«n¬ì,8.30,5000,0 
693,779e°ê²¼«n¬ì,8.31,10000,0,,694,779E°ê²¼«n®r,8.28,8000,0 
695,779H°ê²¼¹Å¸q,8.23,0,2000,,696,779j°ê²¼©M¥­,8.28,2000,0 
697,779j°ê²¼©M¥­,8.30,1000,0,,698,779n°ê²¼«n¨Ê,8.23,0,180000 
699,779n°ê²¼«n¨Ê,8.25,0,20000,,700,779P°ê²¼¤E¹©,8.24,1000,0 
701,779P°ê²¼¤E¹©,8.26,20000,0,,702,779P°ê²¼¤E¹©,8.29,7000,0 
703,779P°ê²¼¤E¹©,8.31,1000,5000,,704,779P°ê²¼¤E¹©,8.32,7000,10000 
705,779P°ê²¼¤E¹©,8.35,0,2000,,706,779u°ê²¼ªø«°,8.28,5000,0 
707,779u°ê²¼ªø«°,8.31,1000,0,,708,779v°ê²¼¥x¤¤,8.23,2000,0 
709,779V°ê²¼¤Ñ²»,8.24,3000,0,,710,779V°ê²¼¤Ñ²»,8.29,6000,0 
711,779V°ê²¼¤Ñ²»,8.32,0,7000,,712,779W°ê²¼¹ü¤Æ,8.31,0,30000 
713,779X°ê²¼¤¤©M,8.28,20000,0,,714,779z°ê²¼³Õ·R,8.23,5000,0 
715,779z°ê²¼³Õ·R,8.31,0,12000,,716,779z°ê²¼³Õ·R,8.34,4000,0 
717,8150¥x    ·s,8.23,410000,6000,,718,8150¥x    ·s,8.24,102000,10000 
719,8150¥x    ·s,8.26,7000,0,,720,8150¥x    ·s,8.29,1000,0 
721,8150¥x    ·s,8.30,2000,0,,722,8150¥x    ·s,8.31,37000,8000 
723,8150¥x    ·s,8.33,0,1000,,724,8151¥x·s«Ø¥_,8.29,1000,0 
725,8151¥x·s«Ø¥_,8.30,2000,0,,726,8152¥x·s·s²ø,8.30,0,3000 
727,8156¥x·s¤T¥Á,8.26,13000,2000,,728,8156¥x·s¤T¥Á,8.30,10000,0 
729,8156¥x·s¤T¥Á,8.33,10000,0,,730,8157¥x·s¥ª·£,8.23,12000,6000 
731,8157¥x·s¥ª·£,8.24,0,1000,,732,8157¥x·s¥ª·£,8.30,0,30000 
733,8159¥x·s¥x«n,8.31,0,20000,,734,815A¥x·s°ª¶¯,8.26,3000,0 
735,815A¥x·s°ª¶¯,8.28,8000,0,,736,815A¥x·s°ª¶¯,8.29,1000,0 
737,815A¥x·s°ª¶¯,8.30,10000,0,,738,815A¥x·s°ª¶¯,8.31,3000,0 
739,815A¥x·s°ª¶¯,8.32,3000,0,,740,815B¥x·s¥x¤¤,8.23,3000,0 
741,815B¥x·s¥x¤¤,8.24,3000,0,,742,815B¥x·s¥x¤¤,8.25,1000,0 
743,815B¥x·s¥x¤¤,8.26,104000,0,,744,815B¥x·s¥x¤¤,8.28,1000,0 
745,815B¥x·s¥x¤¤,8.30,5000,0,,746,815B¥x·s¥x¤¤,8.31,6000,0 
747,815B¥x·s¥x¤¤,8.32,2000,0,,748,815Y¥x·s·sÀç,8.25,1000,0 
749,815Y¥x·s·sÀç,8.28,1000,0,,750,815Y¥x·s·sÀç,8.29,1000,0 
751,8380¦w    ®õ,8.23,11000,0,,752,8381¦w®õ¤jµo,8.23,15000,1000 
753,8381¦w®õ¤jµo,8.24,1000,0,,754,8381¦w®õ¤jµo,8.30,1000,0 
755,8381¦w®õ¤jµo,8.32,5000,0,,756,8382¦w®õ·£±ê,8.25,2000,0 
757,8382¦w®õ·£±ê,8.28,5000,0,,758,8440¼¯®Ú¤j³q,8.23,0,88000 
759,8440¼¯®Ú¤j³q,8.24,0,31000,,760,8440¼¯®Ú¤j³q,8.25,0,194000 
761,8440¼¯®Ú¤j³q,8.26,0,137000,,762,8440¼¯®Ú¤j³q,8.27,0,59000 
763,8440¼¯®Ú¤j³q,8.28,0,299000,,764,8440¼¯®Ú¤j³q,8.29,6000,91000 
765,8440¼¯®Ú¤j³q,8.30,2000,22000,,766,8440¼¯®Ú¤j³q,8.31,113000,54000 
767,8440¼¯®Ú¤j³q,8.32,105000,41000,,768,8440¼¯®Ú¤j³q,8.33,34000,0 
769,8440¼¯®Ú¤j³q,8.35,0,1000,,770,8450±d    ©M,8.28,0,10000 
771,8456±d©M·s¦Ë,8.23,0,1000,,772,8456±d©M·s¦Ë,8.32,0,15000 
773,8459±d©M¹Å¸q,8.25,1000,0,,774,8459±d©M¹Å¸q,8.30,10000,0 
775,845B±d©M¥Ã©M,8.23,0,3000,,776,845B±d©M¥Ã©M,8.24,208,0 
777,845D±d©MªO¾ô,8.23,2000,0,,778,845D±d©MªO¾ô,8.30,2000,0 
779,845F±d©M¤¯·R,8.30,10000,0,,780,845J±d©M°ª¶¯,8.29,2000,0 
781,845R±d©M¥ÛµP,8.24,0,2000,,782,845S±d©M«n®r,8.31,0,1000 
783,8490¸U    ®õ,8.29,0,2000,,784,8520¤¤    ¹A,8.24,5000,0 
785,8520¤¤    ¹A,8.25,2000,0,,786,8520¤¤    ¹A,8.26,12000,0 
787,8520¤¤    ¹A,8.29,50000,0,,788,8520¤¤    ¹A,8.32,50000,0 
789,8560·s    ¥ú,8.23,11000,9000,,790,8560·s    ¥ú,8.24,3000,0 
791,8560·s    ¥ú,8.25,20000,0,,792,8560·s    ¥ú,8.26,37000,0 
793,8560·s    ¥ú,8.28,10000,0,,794,8560·s    ¥ú,8.29,18000,0 
795,8560·s    ¥ú,8.30,15000,0,,796,8560·s    ¥ú,8.31,17000,10000 
797,8560·s    ¥ú,8.32,8000,2000,,798,8561·s¥ú¥x¤¤,8.24,0,650 
799,8561·s¥ú¥x¤¤,8.25,1000,0,,800,8561·s¥ú¥x¤¤,8.26,3000,0 
801,8561·s¥ú¥x¤¤,8.28,8000,0,,802,8561·s¥ú¥x¤¤,8.31,0,1000 
803,8561·s¥ú¥x¤¤,8.32,1000,0,,804,8562·s¥ú°ª¶¯,8.24,2000,0 
805,8562·s¥ú°ª¶¯,8.25,8000,0,,806,8562·s¥ú°ª¶¯,8.26,3000,0 
807,8562·s¥ú°ª¶¯,8.28,2000,0,,808,8562·s¥ú°ª¶¯,8.29,23000,0 
809,8562·s¥ú°ª¶¯,8.30,8000,6000,,810,8562·s¥ú°ª¶¯,8.31,2000,0 
811,8562·s¥ú°ª¶¯,8.32,22000,2000,,812,8562·s¥ú°ª¶¯,8.35,0,2000 
813,8563·s¥ú·s¦Ë,8.25,10000,0,,814,8564·s¥ú¥x«n,8.24,0,5000 
815,8564·s¥ú¥x«n,8.30,10000,3000,,816,8564·s¥ú¥x«n,8.31,10000,0 
817,8582Áp¨¹¹Å¸q,8.31,5000,0,,818,8583Áp¨¹´°¤Æ,8.24,1000,0 
819,8585Áp¨¹¤T­«,8.24,4000,0,,820,8587Áp¨¹¿³¤¤,8.26,10000,0 
821,8587Áp¨¹¿³¤¤,8.31,3000,0,,822,8710¶§   «H,8.31,40000,0 
823,8710¶§   «H,8.32,20000,0,,824,8711¶§«H¥ÛµP,8.24,5000,0 
825,8711¶§«H¥ÛµP,8.28,3000,0,,826,8711¶§«H¥ÛµP,8.31,50000,0 
827,8711¶§«H¥ÛµP,8.32,5000,0,,828,8840¥É    ¤s,8.23,5000,0 
829,8840¥É    ¤s,8.24,4000,0,,830,8840¥É    ¤s,8.30,2000,0 
831,8840¥É    ¤s,8.31,5000,0,,832,8841¥É¤sÂù©M,8.25,2000,0 
833,8842¥É¤s·s²ø,8.25,7000,0,,834,8843¥É¤s°ª¶¯,8.24,0,60000 
835,8843¥É¤s°ª¶¯,8.25,5000,2000,,836,8843¥É¤s°ª¶¯,8.27,5000,0 
837,8843¥É¤s°ª¶¯,8.28,10000,0,,838,8843¥É¤s°ª¶¯,8.30,5000,0 
839,8843¥É¤s°ª¶¯,8.32,0,50000,,840,8844¥É¤sªQ¦¿,8.29,1000,0 
841,8846¥É¤sªO¾ô,8.29,10000,0,,842,8846¥É¤sªO¾ô,8.30,1000,0 
843,8846¥É¤sªO¾ô,8.32,1000,0,,844,8847¥É¤s¥x«n,8.23,1000,0 
845,8847¥É¤s¥x«n,8.24,0,3000,,846,8847¥É¤s¥x«n,8.25,1000,0 
847,8847¥É¤s¥x«n,8.28,2000,0,,848,8848¥É¤s¹Å¸q,8.24,1000,0 
849,8849¥É¤s¥x¤j,8.23,0,10000,,850,8849¥É¤s¥x¤j,8.31,1000,30000 
851,8849¥É¤s¥x¤j,8.32,4000,0,,852,8849¥É¤s¥x¤j,8.34,12000,0 
853,884A¥É¤s¤hªL,8.25,12000,0,,854,884B¥É¤s¥x¤¤,8.23,2000,0 
855,884B¥É¤s¥x¤¤,8.24,0,200,,856,884B¥É¤s¥x¤¤,8.25,1000,0 
857,884B¥É¤s¥x¤¤,8.26,1000,0,,858,884B¥É¤s¥x¤¤,8.28,3000,0 
859,884B¥É¤s¥x¤¤,8.30,0,2000,,860,884C¥É¤s«n¨Ê,8.25,10000,0 
861,884D¥É¤s¥ªÀç,8.23,101000,2000,,862,884D¥É¤s¥ªÀç,8.24,105000,0 
863,884D¥É¤s¥ªÀç,8.26,103000,0,,864,884D¥É¤s¥ªÀç,8.27,100000,0 
865,884D¥É¤s¥ªÀç,8.28,100000,0,,866,884D¥É¤s¥ªÀç,8.29,100000,0 
867,884D¥É¤s¥ªÀç,8.30,100000,0,,868,884F¥É¤s®ç¶é,8.24,0,500 
869,884H¥É¤s·s¦Ë,8.27,1000,0,,870,884H¥É¤s·s¦Ë,8.28,1000,0 
871,884H¥É¤s·s¦Ë,8.29,8000,0,,872,884J¥É¤s¤j¨½,8.23,6000,0 
873,884J¥É¤s¤j¨½,8.24,3000,0,,874,884J¥É¤s¤j¨½,8.29,3000,0 
875,884J¥É¤s¤j¨½,8.31,5000,0,,876,8880°ê®õºî¦X,8.24,0,900 
877,8880°ê®õºî¦X,8.26,10000,0,,878,8881°ê®õ°ª¶¯,8.25,2000,0 
879,8881°ê®õ°ª¶¯,8.26,10000,2000,,880,8881°ê®õ°ª¶¯,8.31,1000,0 
881,8881°ê®õ°ª¶¯,8.35,2000,0,,882,8882°ê®õ¥x¤¤,8.23,10000,1000 
883,8882°ê®õ¥x¤¤,8.24,21000,1000,,884,8882°ê®õ¥x¤¤,8.25,2000,5000 
885,8882°ê®õ¥x¤¤,8.26,12000,1000,,886,8882°ê®õ¥x¤¤,8.28,10000,0 
887,8882°ê®õ¥x¤¤,8.29,1000,0,,888,8882°ê®õ¥x¤¤,8.30,0,15000 
889,8882°ê®õ¥x¤¤,8.31,5000,2000,,890,8882°ê®õ¥x¤¤,8.32,0,2000 
891,8882°ê®õ¥x¤¤,8.33,0,15000,,892,8882°ê®õ¥x¤¤,8.35,0,32000 
893,8883°ê®õªQ¦¿,8.29,0,1000,,894,8883°ê®õªQ¦¿,8.33,5000,0 
895,8884°ê®õ¥x«n,8.23,5000,0,,896,8884°ê®õ¥x«n,8.24,1000,0 
897,8884°ê®õ¥x«n,8.25,0,12000,,898,8884°ê®õ¥x«n,8.28,2000,0 
899,8884°ê®õ¥x«n,8.32,6000,0,,900,8885°ê®õ®ç¶é,8.24,1000,0 
901,8885°ê®õ®ç¶é,8.30,1000,0,,902,8886°ê®õ·s²ø,8.30,0,5000 
903,8887°ê®õ©¾§µ,8.29,0,1000,,904,8888°ê®õ´°«n,8.22,9000,0 
905,8888°ê®õ´°«n,8.24,2020,0,,906,8888°ê®õ´°«n,8.25,6000,0 
907,8888°ê®õ´°«n,8.26,5000,0,,908,8888°ê®õ´°«n,8.27,4000,0 
909,8888°ê®õ´°«n,8.28,1000,0,,910,8888°ê®õ´°«n,8.29,3000,7000 
911,8888°ê®õ´°«n,8.30,3000,0,,912,8888°ê®õ´°«n,8.35,4000,0 
913,888A°ê®õÀ]«e,8.24,2000,0,,914,888A°ê®õÀ]«e,8.28,3000,0 
915,888A°ê®õÀ]«e,8.29,0,5000,,916,888A°ê®õÀ]«e,8.31,5000,0 
917,888K°ê®õªO¾ô,8.22,0,19000,,918,888K°ê®õªO¾ô,8.23,0,6000 
919,888K°ê®õªO¾ô,8.24,750,0,,920,888K°ê®õªO¾ô,8.25,2000,0 
921,888K°ê®õªO¾ô,8.26,2000,26000,,922,888K°ê®õªO¾ô,8.27,0,4000 
923,888K°ê®õªO¾ô,8.29,5000,5000,,924,888K°ê®õªO¾ô,8.30,5000,0 
925,888K°ê®õªO¾ô,8.32,5000,0,,926,9100¸s¯q,8.26,5000,0 
927,9101¸s¯q´°«n,8.23,1000,0,,928,9101¸s¯q´°«n,8.26,3000,0 
929,9101¸s¯q´°«n,8.29,5000,0,,930,9101¸s¯q´°«n,8.30,5000,0 
931,9101¸s¯q´°«n,8.31,0,2000,,932,9101¸s¯q´°«n,8.32,0,9000 
933,9101¸s¯q´°«n,8.33,0,2000,,934,9101¸s¯q´°«n,8.35,0,2000 
935,9105¸s¯q°ª²±,8.26,0,2000,,936,9105¸s¯q°ª²±,8.30,3000,0 
937,9105¸s¯q°ª²±,8.31,3000,0,,938,9108¸s¯q®ü¤s,8.23,1000,0 
939,9108¸s¯q®ü¤s,8.29,2000,0,,940,9108¸s¯q®ü¤s,8.30,8000,0 
941,9108¸s¯q®ü¤s,8.32,10000,30000,,942,9131¸s¯q¥ÁÅv,8.24,4,0 
943,9134¸s¯q¶}¤¸,8.23,10000,0,,944,9134¸s¯q¶}¤¸,8.26,1000,0 
945,9134¸s¯q¶}¤¸,8.28,300000,0,,946,9134¸s¯q¶}¤¸,8.29,0,1000 
947,9134¸s¯q¶}¤¸,8.31,0,1000,,948,9134¸s¯q¶}¤¸,8.32,3000,0 
949,9137¸s¯q¤hªL,8.24,0,71,,950,9137¸s¯q¤hªL,8.30,1000,0 
951,9138¸s¯q¤¤´ä,8.29,0,20000,,952,9138¸s¯q¤¤´ä,8.30,10000,0 
953,9138¸s¯q¤¤´ä,8.32,0,10000,,954,913g¸s¯q«n¤T,8.29,3000,0 
955,913g¸s¯q«n¤T,8.30,1000,0,,956,913H¸s¯q«ÌªF,8.25,2000,0 
957,913I¸s¯q¸UµØ,8.30,10000,60000,,958,913I¸s¯q¸UµØ,8.32,5000,61000 
959,913N¸s¯q¤g«°,8.27,0,3000,,960,913R¸s¯q¥_°ª,8.23,1000,0 
961,913R¸s¯q¥_°ª,8.24,500,0,,962,913U¸s¯q±R¼w,8.26,0,200000 
963,913U¸s¯q±R¼w,8.30,2000,0,,964,913U¸s¯q±R¼w,8.31,4000,0 
965,913Y¸s¯qÀ]«e,8.30,0,1000,,966,913Y¸s¯qÀ]«e,8.31,0,1000 
967,9184¸s¯q¥x¤¤,8.24,2000,0,,968,9184¸s¯q¥x¤¤,8.25,2000,0 
969,9184¸s¯q¥x¤¤,8.26,2000,0,,970,9184¸s¯q¥x¤¤,8.31,1000,0 
971,9185¸s¯q¥x«n,8.23,0,4000,,972,9185¸s¯q¥x«n,8.24,3000,0 
973,9185¸s¯q¥x«n,8.25,1000,0,,974,9185¸s¯q¥x«n,8.26,0,2000 
975,9187¸s¯q¹ü¤Æ,8.24,10000,3000,,976,9187¸s¯q¹ü¤Æ,8.28,30000,0 
977,9187¸s¯q¹ü¤Æ,8.30,2000,0,,978,9187¸s¯q¹ü¤Æ,8.31,4000,0 
979,9187¸s¯q¹ü¤Æ,8.32,30000,0,,980,9188¸s¯q¤T¥Á,8.23,5000,0 
981,9188¸s¯q¤T¥Á,8.26,2000,0,,982,9188¸s¯q¤T¥Á,8.28,1000,0 
983,9189¸s¯q®ç¶é,8.24,1000,0,,984,9189¸s¯q®ç¶é,8.31,2000,0 
985,9189¸s¯q®ç¶é,8.32,1000,0,,986,918A¸s¯q¤¤Ãc,8.26,0,5000 
987,918B¸s¯qªO¾ô,8.26,0,58000,,988,918c¸s¯q»ñ¤s,8.24,2000,0 
989,918c¸s¯q»ñ¤s,8.28,5000,0,,990,918c¸s¯q»ñ¤s,8.29,10000,0 
991,918c¸s¯q»ñ¤s,8.30,10000,2000,,992,918C¸s¯q¥j«F,8.24,0,367 
993,918C¸s¯q¥j«F,8.25,3000,0,,994,918d¸s¯q¤º´ò,8.30,1000,0 
995,918e¸s¯q¤j¦w,8.24,5000,0,,996,918E¸s¯q«n¨Ê,8.29,3000,0 
997,918F¸s¯q·s©±,8.22,2000,0,,998,918F¸s¯q·s©±,8.24,0,5000 
999,918F¸s¯q·s©±,8.27,2000,0,,1000,918F¸s¯q·s©±,8.31,1000,0 
1001,918F¸s¯q·s©±,8.32,1000,0,,1002,918g¸s¯q¤j¥Ò,8.23,2000,5000 
1003,918g¸s¯q¤j¥Ò,8.27,8000,0,,1004,918g¸s¯q¤j¥Ò,8.32,5000,0 
1005,918i¸s¯q¦Ë«n,8.30,1000,0,,1006,918i¸s¯q¦Ë«n,8.31,1000,0 
1007,918J¸s¯q¥Ã©M,8.24,5000,0,,1008,918J¸s¯q¥Ã©M,8.31,5000,0 
1009,918K¸s¯qªF´ò,8.25,30000,0,,1010,918K¸s¯qªF´ò,8.30,1000,0 
1011,918K¸s¯qªF´ò,8.31,10000,0,,1012,918L¸s¯q«Ø¦¨,8.28,10000,0 
1013,918M¸s¯q¹Å¸q,8.23,0,1000,,1014,918M¸s¯q¹Å¸q,8.29,5000,0 
1015,918M¸s¯q¹Å¸q,8.31,0,15000,,1016,918P¸s¯q¤Ñ¥À,8.24,2000,0 
1017,918s¸s¯q¤¦»ñ,8.25,1000,0,,1018,918u¸s¯q·çÂ×,8.29,10000,0 
1019,918W¸s¯q©¾§µ,8.24,1000,0,,1020,918z¸s¯q©yÄõ,8.27,0,5000 
1021,9200³Í°ò,8.23,1000,0,,1022,9200³Í°ò,8.25,1000,0 
1023,9202³Í°ò¤¤´ä,8.28,1000,0,,1024,9205³Í°ò¤T­«,8.26,10000,0 
