¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1312"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
515,9185¸s¯q¥x«n,14.15,5000,0,,516,9185¸s¯q¥x«n,14.35,0,30000 
517,9186¸s¯q·s¦Ë,14.15,1000,0,,518,9186¸s¯q·s¦Ë,14.40,0,1000 
519,9187¸s¯q¹ü¤Æ,14.20,0,1000,,520,9187¸s¯q¹ü¤Æ,14.35,2000,0 
521,9187¸s¯q¹ü¤Æ,14.40,10000,0,,522,9188¸s¯q¤T¥Á,14.20,1000,0 
523,9188¸s¯q¤T¥Á,14.25,1000,0,,524,918B¸s¯qªO¾ô,14.45,0,10000 
525,918c¸s¯q»ñ¤s,14.35,0,2000,,526,918d¸s¯q¤º´ò,14.15,1000,0 
527,918d¸s¯q¤º´ò,14.20,1000,0,,528,918D¸s¯qªFªù,14.25,5000,0 
529,918D¸s¯qªFªù,14.30,5000,0,,530,918F¸s¯q·s©±,14.40,3000,0 
531,918g¸s¯q¤j¥Ò,14.15,2000,0,,532,918g¸s¯q¤j¥Ò,14.20,1000,0 
533,918g¸s¯q¤j¥Ò,14.25,2000,0,,534,918g¸s¯q¤j¥Ò,14.35,2000,0 
535,918g¸s¯q¤j¥Ò,14.45,4000,0,,536,918H¸s¯q¤¤¤s,14.35,2000,0 
537,918i¸s¯q¦Ë«n,14.45,0,1000,,538,918J¸s¯q¥Ã©M,14.40,1000,0 
539,918J¸s¯q¥Ã©M,14.45,5000,0,,540,918L¸s¯q«Ø¦¨,14.25,1000,0 
541,918L¸s¯q«Ø¦¨,14.35,10000,0,,542,918M¸s¯q¹Å¸q,14.15,0,2000 
543,918s¸s¯q¤¦»ñ,14.40,2000,0,,544,918W¸s¯q©¾§µ,14.50,0,5000 
545,918z¸s¯q©yÄõ,14.20,5000,0,,546,918z¸s¯q©yÄõ,14.25,50000,0 
547,918z¸s¯q©yÄõ,14.35,5000,0,,548,918z¸s¯q©yÄõ,14.45,0,5000 
549,9202³Í°ò¤¤´ä,14.30,13000,0,,550,9204³Í°ò¥x¤¤,14.15,0,1000 
551,9205³Í°ò¤T­«,14.15,3000,1000,,552,9206³Í°ò°ª¶¯,14.20,5000,2000 
553,9207³Í°ò¥Ã©M,14.35,0,6000,,554,9209³Í°ò©£¤s,14.35,2000,0 
555,920E³Í°òªFªù,14.40,30000,0,,556,920G³Í°ò¹ü¤Æ,14.15,2000,2000 
557,920N³Í°ò´ò¤f,14.20,4000,0,,558,920N³Í°ò´ò¤f,14.30,3000,0 
559,920N³Í°ò´ò¤f,14.35,5000,0,,560,920W³Í°ò¤j¨½,14.15,5000,0 
561,9211³Í°ò¥x«n,14.20,5000,0,,562,9211³Í°ò¥x«n,14.40,1000,1000 
563,9212³Í°òªF´ä,14.35,5000,0,,564,9215³Í°ò°ª¬ü,14.15,2000,0 
565,9215³Í°ò°ª¬ü,14.45,5000,0,,566,9216³Í°ò«H¸q,14.20,0,3000 
567,9216³Í°ò«H¸q,14.35,2000,0,,568,9217³Í°òªQ¤s,14.15,1000,0 
569,9217³Í°òªQ¤s,14.20,1000,0,,570,9217³Í°òªQ¤s,14.25,2000,0 
571,9217³Í°òªQ¤s,14.30,5000,0,,572,921E³Í°ò¤T®l,14.15,2000,0 
573,921E³Í°ò¤T®l,14.40,1000,0,,574,921E³Í°ò¤T®l,14.45,2000,0 
575,921G³Í°ò¤­ªÑ,14.15,1000,0,,576,921M³Í°ò¤K¼w,14.15,0,1000 
577,921M³Í°ò¤K¼w,14.35,1000,0,,578,921S³Í°ò©¯ºÖ,14.45,1000,0 
579,9223³Í°òÂ×¤¤,14.20,1000,0,,580,9223³Í°òÂ×¤¤,14.25,2000,0 
581,9225³Í°ò¤º®H,14.20,10000,0,,582,9225³Í°ò¤º®H,14.40,0,2000 
583,9226³Í°ò¦Á¤î,14.15,1000,0,,584,9226³Í°ò¦Á¤î,14.20,1000,0 
585,9227³Í°ò«°¤¤,14.15,10000,0,,586,9227³Í°ò«°¤¤,14.25,5000,0 
587,9227³Í°ò«°¤¤,14.35,5000,0,,588,922C³Í°ò«ÌªF,14.40,1000,0 
589,922H³Í°ò´_¿³,14.40,20000,0,,590,9231³Í°ò­ûªL,14.50,15000,0 
591,9233³Í°òªø©°,14.15,1000,0,,592,9233³Í°òªø©°,14.35,3000,0 
593,9233³Í°òªø©°,14.40,6000,0,,594,9234³Í°ò¦Ë¥_,14.20,2000,0 
595,9235³Í°ò¥ÃµØ,14.35,1000,0,,596,9235³Í°ò¥ÃµØ,14.40,1000,0 
597,9237³Í°ò´°¥_,14.40,0,1000,,598,9239³Í°ò¥«¬F,14.15,1000,0 
599,9252³Í°ò¹Å¸q,14.30,0,1000,,600,9252³Í°ò¹Å¸q,14.45,1000,0 
601,9256³Í°ò«n®r,14.15,1000,0,,602,9256³Í°ò«n®r,14.30,1000,0 
603,9256³Í°ò«n®r,14.35,1000,0,,604,9257³Í°òªL¤f,14.20,0,20000 
605,9268³Í°ò¥x¥_,14.15,4000,2000,,606,9268³Í°ò¥x¥_,14.20,0,4000 
607,9268³Í°ò¥x¥_,14.35,0,6000,,608,9268³Í°ò¥x¥_,14.40,10000,0 
609,9268³Í°ò¥x¥_,14.45,0,4000,,610,9268³Í°ò¥x¥_,14.50,0,24000 
611,9274³Í°ò»ñ¤s,14.40,4000,0,,612,9276³Í°ò­]®ß,14.20,6000,0 
613,9285³Í°ò¤¤Ãc,14.20,0,1000,,614,9285³Í°ò¤¤Ãc,14.30,1000,0 
615,9285³Í°ò¤¤Ãc,14.40,10000,0,,616,9287³Í°ò¤º´ò,14.95,0,299 
617,9300µØ«n¥Ã©÷,14.15,47000,0,,618,9300µØ«n¥Ã©÷,14.25,47000,0 
619,9300µØ«n¥Ã©÷,14.30,1000,0,,620,9300µØ«n¥Ã©÷,14.40,0,1000 
621,9300µØ«n¥Ã©÷,14.45,0,46000,,622,9302µØ«n¥x¤¤,14.20,3000,0 
623,9302µØ«n¥x¤¤,14.40,17000,0,,624,9303µØ«n°ª¶¯,14.35,0,1000 
625,9303µØ«n°ª¶¯,14.40,1000,0,,626,9303µØ«n°ª¶¯,14.45,0,10000 
627,9307µØ«n¤j¦w,14.30,20000,0,,628,9307µØ«n¤j¦w,14.45,50000,0 
629,9308µØ«n³Â¨§,14.20,1000,0,,630,9309µØ«n¥j«F,14.35,1000,0 
631,9315µØ«n­b¸Ì,14.45,1000,0,,632,9317µØ«nªL¤f,14.20,5000,0 
633,9317µØ«nªL¤f,14.35,5000,0,,634,9322µØ«n¤½¸Û,14.20,1000,0 
635,9322µØ«n¤½¸Û,14.40,10000,0,,636,9322µØ«n¤½¸Û,14.45,0,2000 
637,9323µØ«n¤p´ä,14.15,3000,0,,638,9323µØ«n¤p´ä,14.20,3000,0 
639,9323µØ«n¤p´ä,14.25,2000,0,,640,9323µØ«n¤p´ä,14.30,1000,0 
641,9323µØ«n¤p´ä,14.45,0,4000,,642,9323µØ«n¤p´ä,14.50,0,1000 
643,9324µØ«n©£¤s,14.15,5000,0,,644,9326µØ«n«n¨Ê,14.15,5000,0 
645,9326µØ«n«n¨Ê,14.40,10000,3000,,646,9327µØ«n¤æ¤»,14.20,20000,0 
647,9327µØ«n¤æ¤»,14.30,2000,0,,648,9329µØ«n¦µ¤l,14.35,0,5000 
649,9331µØ«n»ñ¤s,14.50,1000,0,,650,9332µØ«n·£±ê,14.15,2000,0 
651,9332µØ«n·£±ê,14.25,1000,0,,652,9332µØ«n·£±ê,14.30,1000,0 
653,9332µØ«n·£±ê,14.35,3000,0,,654,9332µØ«n·£±ê,14.45,5000,0 
655,9333µØ«nªø­i,14.15,7000,0,,656,9333µØ«nªø­i,14.20,7000,0 
657,9333µØ«nªø­i,14.30,3000,0,,658,9333µØ«nªø­i,14.35,2000,0 
659,9334µØ«n¥@¶T,14.20,1000,0,,660,9334µØ«n¥@¶T,14.30,0,1000 
661,9339µØ«n¦Ë¥_,14.95,0,1,,662,9349µØ«n¦X®õ,14.35,1000,0 
663,9352µØ«n®ç¶é,14.35,0,2000,,664,9359µØ«n¤¤¥¿,14.15,1000,0 
665,9359µØ«n¤¤¥¿,14.25,1000,0,,666,9359µØ«n¤¤¥¿,14.35,1000,2000 
667,9359µØ«n¤¤¥¿,14.45,0,1000,,668,9362µØ«n­]®ß,14.30,0,1000 
669,9363µØ«n¹ü¤Æ,14.25,1000,0,,670,9363µØ«n¹ü¤Æ,14.35,3000,0 
671,9608´I¨¹¥xªF,14.45,1000,0,,672,9614´I¨¹°ò¶©,14.15,0,1000 
673,9614´I¨¹°ò¶©,14.40,1000,0,,674,9623´I¨¹¥x¥_,14.20,16000,0 
675,9623´I¨¹¥x¥_,14.35,55000,1000,,676,9624´I¨¹¦Ë¥_,14.20,10000,6000 
677,9625´I¨¹¦ËªF,14.15,18000,0,,678,9625´I¨¹¦ËªF,14.30,10000,0 
679,9634´I¨¹Ã¹ªF,14.20,21000,0,,680,9634´I¨¹Ã¹ªF,14.25,2000,0 
681,9634´I¨¹Ã¹ªF,14.30,30000,0,,682,9636´I¨¹¤¤Ãc,14.30,0,2000 
683,9636´I¨¹¤¤Ãc,14.35,1000,0,,684,9647´I¨¹·sµØ,14.40,0,5000 
685,9651´I¨¹¥Á¥Í,14.15,20000,0,,686,9651´I¨¹¥Á¥Í,14.20,10000,0 
687,9651´I¨¹¥Á¥Í,14.25,20000,0,,688,9651´I¨¹¥Á¥Í,14.30,60000,0 
689,9651´I¨¹¥Á¥Í,14.35,10000,0,,690,9651´I¨¹¥Á¥Í,14.40,3000,0 
691,9654´I¨¹¥Ã©M,14.25,1000,0,,692,9654´I¨¹¥Ã©M,14.35,0,1000 
693,9658´I¨¹«Ø°ê,14.15,1000,0,,694,9659´I¨¹°ª¶¯,14.15,3000,1000 
695,9659´I¨¹°ª¶¯,14.25,1000,0,,696,9659´I¨¹°ª¶¯,14.45,1000,0 
697,965K´I¨¹¥x¤¤,14.45,3000,10000,,698,965K´I¨¹¥x¤¤,14.50,0,4000 
699,965U´I¨¹¹ü¤Æ,14.20,1000,0,,700,9661´I¨¹·s©±,14.15,1000,0 
701,9661´I¨¹·s©±,14.25,1000,0,,702,9663´I¨¹´°«n,14.15,1000,0 
703,9663´I¨¹´°«n,14.20,4000,0,,704,9663´I¨¹´°«n,14.25,1000,0 
705,9663´I¨¹´°«n,14.30,1000,0,,706,9666´I¨¹«n¤Ù,14.40,1000,0 
707,9666´I¨¹«n¤Ù,14.50,0,2000,,708,9667´I¨¹¥x«n,14.20,5000,0 
709,9667´I¨¹¥x«n,14.35,1000,0,,710,966F´I¨¹¥ªÀç,14.20,11000,0 
711,966F´I¨¹¥ªÀç,14.40,0,2000,,712,9672´I¨¹­ûªL,14.15,30000,0 
713,9672´I¨¹­ûªL,14.20,20000,0,,714,9672´I¨¹­ûªL,14.30,1000,0 
715,9676´I¨¹¤¯·R,14.30,5000,0,,716,9677´I¨¹¤T­«,14.15,10000,0 
717,9677´I¨¹¤T­«,14.20,10000,0,,718,9677´I¨¹¤T­«,14.35,2000,0 
719,9679´I¨¹©µ¦N,14.35,0,2000,,720,9686´I¨¹©yÄõ,14.40,2000,0 
721,9692´I¨¹¹Å¸q,14.15,3000,0,,722,9692´I¨¹¹Å¸q,14.20,6000,0 
723,9692´I¨¹¹Å¸q,14.30,2000,0,,724,9692´I¨¹¹Å¸q,14.40,2000,0 
725,9695´I¨¹¥Á¶¯,14.20,10000,0,,726,9695´I¨¹¥Á¶¯,14.40,5000,0 
727,9695´I¨¹¥Á¶¯,14.45,2000,0,,728,969C´I¨¹¥_´ä,14.15,5000,0 
729,969C´I¨¹¥_´ä,14.20,5000,0,,730,969C´I¨¹¥_´ä,14.30,10000,0 
731,969C´I¨¹¥_´ä,14.40,2000,2000,,732,969C´I¨¹¥_´ä,14.45,8000,0 
733,9800¤¸¤j,14.15,15000,0,,734,9801¤¸¤jªQ¦¿,14.45,0,4000 
735,980d¤¸¤j¨F³À,14.15,1000,0,,736,980d¤¸¤j¨F³À,14.20,1000,0 
737,980d¤¸¤j¨F³À,14.30,2000,0,,738,980d¤¸¤j¨F³À,14.35,0,5000 
739,980D¤¸¤j¶}¤¸,14.40,9000,0,,740,980e¤¸¤j²M¤ô,14.40,1000,0 
741,980h¤¸¤j¥x¥_,14.45,5000,0,,742,980K¤¸¤j¦Ë¬ì,14.30,1000,0 
743,980K¤¸¤j¦Ë¬ì,14.40,13000,0,,744,980Q¤¸¤j«n®r,14.20,0,10000 
745,980u¤¸¤j©²«°,14.15,10000,0,,746,9812¤¸¤j¥x¤¤,14.20,2000,0 
747,9812¤¸¤j¥x¤¤,14.35,2000,0,,748,9813¤¸¤j¤K¼w,14.35,3000,0 
749,9814¤¸¤j¤j¯q,14.15,3000,0,,750,9814¤¸¤j¤j¯q,14.20,2000,0 
751,9815¤¸¤j¤jÆW,14.25,10000,0,,752,9815¤¸¤j¤jÆW,14.40,0,3000 
753,9817¤¸¤jªF®õ,14.20,22000,0,,754,981a¤¸¤jÂk¤¯,14.15,1000,0 
755,981a¤¸¤jÂk¤¯,14.20,2000,0,,756,981D¤¸¤j«n§ë,14.20,7000,0 
757,981e¤¸¤j¨Î¨½,14.30,10000,0,,758,981e¤¸¤j¨Î¨½,14.45,1000,0 
759,981F¤¸¤jºÖÀç,14.45,7000,0,,760,981h¤¸¤j«Ì¥Í,14.20,12000,0 
761,981j¤¸¤j¤hªL,14.15,13000,0,,762,981j¤¸¤j¤hªL,14.20,10000,0 
763,981K¤¸¤jªL¶é,14.15,0,4000,,764,981L¤¸¤j²÷¥ú,14.35,0,1000 
765,981n¤¸¤jºX¤s,14.40,5000,0,,766,981p¤¸¤jªQ¤s,14.20,5000,0 
767,981p¤¸¤jªQ¤s,14.25,5000,0,,768,981p¤¸¤jªQ¤s,14.35,35000,0 
769,981p¤¸¤jªQ¤s,14.40,0,20000,,770,981p¤¸¤jªQ¤s,14.45,0,10000 
771,981q¤¸¤j¸UµØ,14.15,20000,0,,772,981q¤¸¤j¸UµØ,14.20,5000,0 
773,981r¤¸¤j«Ì«n,14.15,0,1000,,774,981r¤¸¤j«Ì«n,14.25,1000,0 
775,981r¤¸¤j«Ì«n,14.40,1000,0,,776,981U¤¸¤jµØ¤s,14.15,1000,0 
777,981V¤¸¤j¥Á¶¯,14.20,7000,0,,778,981V¤¸¤j¥Á¶¯,14.35,10000,0 
779,981X¤¸¤jªFªù,14.35,1000,0,,780,981Z¤¸¤j¼é¦{,14.20,1000,0 
781,9822¤¸¤j¾Ç©²,14.40,2000,7000,,782,9824¤¸¤j¦V¤W,14.20,1000,0 
783,9825¤¸¤j·sÀç,14.25,30000,0,,784,982A¤¸¤jÃ¹ªF,14.15,2000,0 
785,982B¤¸¤j³Õ·R,14.20,0,3000,,786,982B¤¸¤j³Õ·R,14.40,0,1000 
787,982C¤¸¤j¤»¦X,14.35,0,10000,,788,9831¤¸¤j¥|ºû,14.20,1000,0 
789,9833¤¸¤j´°¤Æ,14.35,1000,3000,,790,9834¤¸¤j¤¤Ãc,14.20,5000,1000 
791,9835¤¸¤j¤¤¤s,14.40,2000,1000,,792,9835¤¸¤j¤¤¤s,14.45,9000,0 
793,9837¤¸¤j¥_´ä,14.40,11000,0,,794,9838¤¸¤jÂ×­ì,14.15,0,1000 
795,983G¤¸¤j¤W·s,14.15,10000,20000,,796,983G¤¸¤j¤W·s,14.20,2000,0 
797,983G¤¸¤j¤W·s,14.30,3000,0,,798,983G¤¸¤j¤W·s,14.35,10000,0 
799,983i¤¸¤j¤j¶®,14.15,3000,0,,800,983i¤¸¤j¤j¶®,14.20,0,2000 
801,983i¤¸¤j¤j¶®,14.30,6000,0,,802,983i¤¸¤j¤j¶®,14.40,1000,0 
803,983i¤¸¤j¤j¶®,14.50,0,2000,,804,983j¤¸¤j¤¯·R,14.15,10000,0 
805,983j¤¸¤j¤¯·R,14.20,2000,0,,806,983K¤¸¤j¾Ç¥Ò,14.15,0,1000 
807,983K¤¸¤j¾Ç¥Ò,14.50,1000,0,,808,983M¤¸¤j¤ì¬],14.35,3000,0 
809,983M¤¸¤j¤ì¬],14.45,3000,3000,,810,983N¤¸¤j¤j¦w,14.25,1000,0 
811,983U¤¸¤jÀY¥÷,14.15,1000,0,,812,983U¤¸¤jÀY¥÷,14.25,1000,0 
813,983U¤¸¤jÀY¥÷,14.35,1000,0,,814,983Z¤¸¤j»ñ¤s,14.35,0,15000 
815,984H¤¸¤j´º¬ü,14.15,2000,0,,816,984H¤¸¤j´º¬ü,14.20,1000,0 
817,984H¤¸¤j´º¬ü,14.25,1000,0,,818,984H¤¸¤j´º¬ü,14.30,1000,0 
819,984H¤¸¤j´º¬ü,14.45,0,1000,,820,984K¤¸¤jÀ]«e,14.25,12000,0 
821,9853¤¸¤j«n¤Ù,14.35,5000,0,,822,9854¤¸¤j¿³¦w,14.15,3000,0 
823,9854¤¸¤j¿³¦w,14.30,2000,0,,824,9854¤¸¤j¿³¦w,14.40,2000,0 
825,9854¤¸¤j¿³¦w,14.45,1000,0,,826,9858¤¸¤jÀs¼æ,14.35,2000,0 
827,9858¤¸¤jÀs¼æ,14.40,1000,0,,828,985C¤¸¤j»ñ¤¤,14.30,1000,0 
829,9863¤¸¤j·s©M,14.40,1000,0,,830,9867¤¸¤j¥_¦¨,14.20,5000,0 
831,9868¤¸¤j¤å¤ß,14.15,3000,3000,,832,9868¤¸¤j¤å¤ß,14.20,0,3000 
833,986K¤¸¤j°ò§µ,14.15,1000,0,,834,986K¤¸¤j°ò§µ,14.20,1000,0 
835,9871¤¸¤j©¾§µ,14.15,5000,0,,836,9872¤¸¤j´_¥_,14.20,1000,0 
837,9872¤¸¤j´_¥_,14.40,1000,0,,838,9873¤¸¤j¦èªù,14.35,2000,0 
839,9874¤¸¤jÂù©M,14.30,5000,0,,840,9874¤¸¤jÂù©M,14.35,6000,0 
841,9875¤¸¤j¥Ã¹ç,14.15,4000,0,,842,9875¤¸¤j¥Ã¹ç,14.40,0,8000 
843,9878¤¸¤jª÷µØ,14.20,10000,0,,844,9878¤¸¤jª÷µØ,14.25,0,2000 
845,987A¤¸¤j·¨±ö,14.20,10000,0,,846,987A¤¸¤j·¨±ö,14.30,10000,0 
847,987A¤¸¤j·¨±ö,14.35,0,5000,,848,987A¤¸¤j·¨±ö,14.40,0,1000 
849,9884¤¸¤jÂí¥_,14.15,1000,0,,850,9884¤¸¤jÂí¥_,14.20,100000,0 
851,9884¤¸¤jÂí¥_,14.35,5000,0,,852,9884¤¸¤jÂí¥_,14.45,0,5000 
853,9889¤¸¤j­ûªL,14.15,0,29000,,854,9889¤¸¤j­ûªL,14.35,1000,0 
855,9889¤¸¤j­ûªL,14.45,0,1000,,856,988B¤¸¤j®ç¶é,14.35,2000,0 
857,988B¤¸¤j®ç¶é,14.45,0,2000,,858,988C¤¸¤j¤T­«,14.20,1000,10000 
859,9891¤¸¤j¥Ã©M,14.15,3000,0,,860,9891¤¸¤j¥Ã©M,14.20,0,162000 
861,9891¤¸¤j¥Ã©M,14.40,0,1000,,862,9891¤¸¤j¥Ã©M,14.50,1000,0 
863,9892¤¸¤j«ÌªF,14.35,0,1000,,864,9893¤¸¤j¤j¤Ñ,14.40,0,20000 
865,9893¤¸¤j¤j¤Ñ,14.45,10000,0,,866,9894¤¸¤j®ç¿³,14.20,20000,0 
867,9896¤¸¤j¥x«n,14.20,1000,0,,868,9897¤¸¤j¤g«°,14.40,3000,0 
869,9897¤¸¤j¤g«°,14.45,10000,0,,870,9898¤¸¤j·s²ø,14.35,2000,0 
871,9898¤¸¤j·s²ø,14.40,0,1000,,872,9899¤¸¤j²H¤ô,14.20,2000,0 
873,9899¤¸¤j²H¤ô,14.30,1000,0,,874,9899¤¸¤j²H¤ô,14.50,2000,0 
875,989a¤¸¤j­b¸Ì,14.15,0,10000,,876,989A¤¸¤j¥_§ë,14.15,1000,0 
877,989A¤¸¤j¥_§ë,14.20,0,10000,,878,989A¤¸¤j¥_§ë,14.25,4000,0 
879,989A¤¸¤j¥_§ë,14.30,10000,0,,880,989A¤¸¤j¥_§ë,14.40,10000,0 
881,989C¤¸¤jªO¾ô,14.20,23000,0,,882,989C¤¸¤jªO¾ô,14.25,4000,0 
883,989d¤¸¤j¥_¤Ù,14.20,2000,0,,884,989d¤¸¤j¥_¤Ù,14.50,0,1000 
885,989D¤¸¤j¥ªÀç,14.15,1000,0,,886,989D¤¸¤j¥ªÀç,14.20,1000,1000 
887,989E¤¸¤j¯ó¤Ù,14.15,6000,6000,,888,989E¤¸¤j¯ó¤Ù,14.20,1000,0 
889,989E¤¸¤j¯ó¤Ù,14.25,2000,0,,890,989E¤¸¤j¯ó¤Ù,14.30,1000,0 
891,989E¤¸¤j¯ó¤Ù,14.45,5000,0,,892,989f¤¸¤jªF´ä,14.20,2000,0 
893,989F¤¸¤j°ª¶¯,14.25,70000,0,,894,989G¤¸¤j¤j¦P,14.20,4000,0 
895,989I¤¸¤jÄª¬w,14.20,5000,0,,896,989j¤¸¤j¾ðªL,14.20,15000,0 
897,989j¤¸¤j¾ðªL,14.40,1000,0,,898,989J¤¸¤j¹ü¥Í,14.15,10000,0 
899,989J¤¸¤j¹ü¥Í,14.25,20000,0,,900,989J¤¸¤j¹ü¥Í,14.30,20000,0 
901,989J¤¸¤j¹ü¥Í,14.35,85000,0,,902,989L¤¸¤j¦¨¥\,14.95,0,59 
903,989m¤¸¤j«H¸q,14.30,5000,0,,904,989m¤¸¤j«H¸q,14.40,5000,0 
905,989P¤¸¤j´°«n,14.15,10000,0,,906,989P¤¸¤j´°«n,14.20,12000,0 
907,989P¤¸¤j´°«n,14.25,10000,0,,908,989P¤¸¤j´°«n,14.35,29000,0 
909,989P¤¸¤j´°«n,14.45,0,19000,,910,989Q¤¸¤j¦Á¤î,14.20,1000,10000 
911,989Q¤¸¤j¦Á¤î,14.35,2000,0,,912,989Q¤¸¤j¦Á¤î,14.95,0,1 
913,989S¤¸¤j³À´ä,14.35,1000,0,,914,989S¤¸¤j³À´ä,14.40,1000,0 
915,989U¤¸¤j¤j¥Ò,14.20,1000,0,,916,989V¤¸¤j¥_­«,14.15,0,20000 
917,989V¤¸¤j¥_­«,14.40,0,1000,,918,989W¤¸¤j¯¸«e,14.15,5000,0 
919,989W¤¸¤j¯¸«e,14.20,5000,0,,920,989Y¤¸¤j°ò¶©,14.25,3000,0 
921,989Y¤¸¤j°ò¶©,14.30,3000,0,,922,989Y¤¸¤j°ò¶©,14.40,2000,1000 
923,9A00¥ÃÂ×ª÷,14.25,2000,0,,924,9A00¥ÃÂ×ª÷,14.35,9000,1000 
925,9A00¥ÃÂ×ª÷,14.40,2000,0,,926,9A00¥ÃÂ×ª÷,14.45,3000,0 
927,9A00¥ÃÂ×ª÷,14.50,3000,1000,,928,9A89¥ÃÂ×´°¥_,14.20,1000,0 
929,9A8F¥ÃÂ×´°«n,14.20,1000,0,,930,9A8F¥ÃÂ×´°«n,14.45,1000,0 
931,9A92¥ÃÂ×¸U²±,14.15,1000,0,,932,9A92¥ÃÂ×¸U²±,14.30,1000,0 
933,9A96¥ÃÂ×³Õ·R,14.20,1000,0,,934,9A96¥ÃÂ×³Õ·R,14.25,1000,0 
935,9A98¥ÃÂ×¤j¶é,14.30,0,8000,,936,9A9a¥ÃÂ×­d¶®,14.45,10000,0 
937,9A9B¥ÃÂ×¤¤©M,14.40,0,5000,,938,9A9C¥ÃÂ×­ûªL,14.15,22000,0 
939,9A9C¥ÃÂ×­ûªL,14.20,7000,0,,940,9A9C¥ÃÂ×­ûªL,14.25,6000,0 
941,9A9C¥ÃÂ×­ûªL,14.30,5000,3000,,942,9A9C¥ÃÂ×­ûªL,14.35,9000,3000 
943,9A9C¥ÃÂ×­ûªL,14.40,0,3000,,944,9A9C¥ÃÂ×­ûªL,14.45,0,10000 
945,9A9C¥ÃÂ×­ûªL,14.50,0,4000,,946,9A9D¥ÃÂ×©¾§µ,14.45,5000,0 
947,9A9E¥ÃÂ×ªO¾ô,14.15,1000,0,,948,9A9f¥ÃÂ×¤¤²±,14.15,25000,5000 
949,9A9f¥ÃÂ×¤¤²±,14.20,2000,0,,950,9A9f¥ÃÂ×¤¤²±,14.25,2000,0 
951,9A9f¥ÃÂ×¤¤²±,14.30,50000,0,,952,9A9f¥ÃÂ×¤¤²±,14.40,50000,0 
953,9A9f¥ÃÂ×¤¤²±,14.45,2000,0,,954,9A9h¥ÃÂ×¥x«n,14.15,1000,0 
955,9A9h¥ÃÂ×¥x«n,14.20,2000,0,,956,9A9i¥ÃÂ×·s©±,14.30,2000,0 
957,9A9i¥ÃÂ×·s©±,14.35,6000,0,,958,9A9j¥ÃÂ×¹Å¸q,14.15,10000,0 
959,9A9J¥ÃÂ×ªO·s,14.35,50000,0,,960,9A9J¥ÃÂ×ªO·s,14.45,0,50000 
961,9A9K¥ÃÂ×¤T­«,14.15,0,1000,,962,9A9K¥ÃÂ×¤T­«,14.45,0,5000 
963,9A9L¥ÃÂ×¥x¤¤,14.15,6000,0,,964,9A9M¥ÃÂ×«n§ë,14.20,6000,0 
965,9A9N¥ÃÂ×®ç²±,14.15,0,3000,,966,9A9q¥ÃÂ×¼é¬w,14.20,0,5000 
967,9A9q¥ÃÂ×¼é¬w,14.25,5000,0,,968,9A9q¥ÃÂ×¼é¬w,14.40,2000,0 
969,9A9Q¥ÃÂ×Â×­ì,14.15,1000,0,,970,9A9Q¥ÃÂ×Â×­ì,14.20,2000,0 
971,9A9r¥ÃÂ×¥_°ª,14.25,1000,0,,972,9A9r¥ÃÂ×¥_°ª,14.30,1000,0 
973,9A9r¥ÃÂ×¥_°ª,14.50,0,1000,,974,9A9s¥ÃÂ×¹ü¤Æ,14.35,1000,0 
975,9A9s¥ÃÂ×¹ü¤Æ,14.40,1000,0,,976,9A9U¥ÃÂ×¤¤¥¿,14.20,51000,0 
977,9A9U¥ÃÂ×¤¤¥¿,14.40,0,200000,,978,9A9W¥ÃÂ×¥«¬F,14.30,2000,0 
979,9A9W¥ÃÂ×¥«¬F,14.40,2000,0,,980,9A9x¥ÃÂ×®ç¶é,14.15,1000,0 
981,9A9x¥ÃÂ×®ç¶é,14.20,10000,2000,,982,9A9x¥ÃÂ×®ç¶é,14.35,0,1000 
983,9A9x¥ÃÂ×®ç¶é,14.40,3000,1000,,984,9A9X¥ÃÂ×¦Ë¬ì,14.15,1000,0 
985,9A9Y¥ÃÂ×ªO²±,14.15,2000,0,,986,9A9Y¥ÃÂ×ªO²±,14.30,0,1000 
987,9A9Z¥ÃÂ×´_¿³,14.30,0,1000,,,,,, 
