¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1218"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
513,989D¤¸¤j¥ªÀç,24.45,2000,0,,514,989E¤¸¤j¯ó¤Ù,24.35,0,1000 
515,989G¤¸¤j¤j¦P,24.05,3000,0,,516,989L¤¸¤j¦¨¥\,24.15,0,2000 
517,989L¤¸¤j¦¨¥\,24.35,1000,1000,,518,989L¤¸¤j¦¨¥\,24.45,1000,0 
519,989S¤¸¤j³À´ä,24.05,3000,0,,520,989S¤¸¤j³À´ä,24.10,0,1000 
521,989S¤¸¤j³À´ä,24.25,0,3000,,522,989U¤¸¤j¤j¥Ò,24.10,1000,0 
523,989U¤¸¤j¤j¥Ò,24.35,1000,0,,524,989U¤¸¤j¤j¥Ò,24.45,5000,0 
525,989Y¤¸¤j°ò¶©,24.50,3000,0,,526,9A69¥ÃÂ×«ÌªF,24.45,0,10000 
527,9A79¥ÃÂ×®H¨½,24.25,0,10000,,528,9A79¥ÃÂ×®H¨½,24.60,10000,0 
529,9A89¥ÃÂ×´°¥_,24.25,2000,2000,,530,9A91¥ÃÂ×ªQ¤s,24.20,1000,0 
531,9A97¥ÃÂ×·s¦Ë,24.00,1000,0,,532,9A97¥ÃÂ×·s¦Ë,24.30,1000,0 
533,9A9C¥ÃÂ×­ûªL,24.30,1000,0,,534,9A9D¥ÃÂ×©¾§µ,24.00,0,1000 
535,9A9h¥ÃÂ×¥x«n,24.10,0,2000,,536,9A9h¥ÃÂ×¥x«n,24.55,0,1000 
537,9A9M¥ÃÂ×«n§ë,24.10,0,1000,,538,9A9M¥ÃÂ×«n§ë,24.40,1000,0 
539,9A9N¥ÃÂ×®ç²±,24.35,5000,0,,540,9A9q¥ÃÂ×¼é¬w,24.00,5000,0 
541,9A9Q¥ÃÂ×Â×­ì,24.25,0,2,,542,9A9r¥ÃÂ×¥_°ª,24.45,1000,1000 
543,9A9x¥ÃÂ×®ç¶é,24.50,5000,0,,,,,, 
