¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1307"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
511,981E¤¸¤jµo°],23.50,10000,0,,512,981G¤¸¤j¹ü¤Æ,23.60,0,60 
513,981i¤¸¤j¦èÁ³,23.55,2000,0,,514,981j¤¸¤j¤hªL,24.00,2000,0 
515,981m¤¸¤j«eª÷,23.65,1000,0,,516,981M¤¸¤j­]®ß,23.40,1000,0 
517,981M¤¸¤j­]®ß,23.55,0,1000,,518,981M¤¸¤j­]®ß,23.95,0,1000 
519,981M¤¸¤j­]®ß,24.10,0,1000,,520,981n¤¸¤jºX¤s,24.00,2000,0 
521,981N¤¸¤jª÷ªù,23.55,1000,0,,522,981N¤¸¤jª÷ªù,23.60,2000,0 
523,981N¤¸¤jª÷ªù,23.75,0,1000,,524,981q¤¸¤j¸UµØ,23.50,1000,0 
525,981y¤¸¤jµ½¤Æ,23.65,1000,0,,526,981Z¤¸¤j¼é¦{,23.45,1000,0 
527,9822¤¸¤j¾Ç©²,23.60,0,1,,528,9825¤¸¤j·sÀç,23.65,1000,0 
529,9829¤¸¤j¥Ã±d,23.60,0,1000,,530,9833¤¸¤j´°¤Æ,23.45,1000,0 
531,9834¤¸¤j¤¤Ãc,23.40,2000,2000,,532,9834¤¸¤j¤¤Ãc,23.45,1000,1000 
533,9834¤¸¤j¤¤Ãc,23.50,0,2000,,534,9835¤¸¤j¤¤¤s,23.65,1000,0 
535,983B¤¸¤jªL´Ë,23.50,0,1000,,536,983B¤¸¤jªL´Ë,23.70,1000,0 
537,983i¤¸¤j¤j¶®,23.40,3000,0,,538,983i¤¸¤j¤j¶®,24.05,0,1000 
539,983K¤¸¤j¾Ç¥Ò,23.65,0,1000,,540,983K¤¸¤j¾Ç¥Ò,24.05,0,5000 
541,983U¤¸¤jÀY¥÷,23.40,0,1000,,542,983U¤¸¤jÀY¥÷,23.45,1000,0 
543,983U¤¸¤jÀY¥÷,23.60,0,180,,544,983U¤¸¤jÀY¥÷,23.65,1000,0 
545,983U¤¸¤jÀY¥÷,23.75,1000,0,,546,983U¤¸¤jÀY¥÷,24.05,3000,0 
547,983V¤¸¤j¦Ë«n,23.50,3000,0,,548,983Z¤¸¤j»ñ¤s,23.45,0,5000 
549,983Z¤¸¤j»ñ¤s,23.50,0,1000,,550,983Z¤¸¤j»ñ¤s,23.65,6000,9000 
551,983Z¤¸¤j»ñ¤s,23.70,4000,0,,552,983Z¤¸¤j»ñ¤s,23.75,1000,2000 
553,983Z¤¸¤j»ñ¤s,23.85,5000,0,,554,984C¤¸¤j·s¤¤,23.45,1000,0 
555,984C¤¸¤j·s¤¤,23.50,1000,0,,556,984C¤¸¤j·s¤¤,24.05,0,1000 
557,984C¤¸¤j·s¤¤,24.10,0,1000,,558,984E¤¸¤j«n¶Õ,23.40,0,1000 
559,9852¤¸¤j¤jªQ,23.45,1000,0,,560,9852¤¸¤j¤jªQ,23.50,1000,0 
561,9853¤¸¤j«n¤Ù,23.50,1000,3000,,562,9856¤¸¤jªá½¬,24.00,1000,0 
563,9857¤¸¤jªFÄª,23.95,1000,0,,564,9858¤¸¤jÀs¼æ,23.50,1000,0 
565,9858¤¸¤jÀs¼æ,23.55,1000,0,,566,9858¤¸¤jÀs¼æ,23.75,0,1000 
567,9858¤¸¤jÀs¼æ,23.95,2000,1000,,568,985C¤¸¤j»ñ¤¤,23.60,0,2000 
569,985C¤¸¤j»ñ¤¤,23.80,3000,0,,570,985C¤¸¤j»ñ¤¤,23.95,3000,0 
571,986K¤¸¤j°ò§µ,23.55,1000,0,,572,986K¤¸¤j°ò§µ,23.75,0,1000 
573,9879¤¸¤jªO¤T,23.65,3000,0,,574,9879¤¸¤jªO¤T,23.80,2000,0 
575,987A¤¸¤j·¨±ö,23.75,2000,0,,576,9884¤¸¤jÂí¥_,23.45,0,1000 
577,9884¤¸¤jÂí¥_,23.50,4000,0,,578,9884¤¸¤jÂí¥_,23.55,0,1000 
579,9884¤¸¤jÂí¥_,23.70,1000,0,,580,9884¤¸¤jÂí¥_,24.10,0,1000 
581,988B¤¸¤j®ç¶é,23.45,0,5000,,582,9891¤¸¤j¥Ã©M,24.00,1000,0 
583,9892¤¸¤j«ÌªF,23.80,1000,0,,584,9892¤¸¤j«ÌªF,24.10,0,1000 
585,9894¤¸¤j®ç¿³,24.00,0,1000,,586,9898¤¸¤j·s²ø,23.60,1000,0 
587,9898¤¸¤j·s²ø,23.70,0,1000,,588,9898¤¸¤j·s²ø,23.85,1000,0 
589,9899¤¸¤j²H¤ô,23.50,0,17000,,590,9899¤¸¤j²H¤ô,24.00,10000,0 
591,989a¤¸¤j­b¸Ì,23.95,1000,0,,592,989F¤¸¤j°ª¶¯,23.30,1000,0 
593,989g¤¸¤j¹Å¸q,23.65,1000,0,,594,989g¤¸¤j¹Å¸q,24.05,0,1000 
595,989G¤¸¤j¤j¦P,23.50,2000,0,,596,989I¤¸¤jÄª¬w,23.40,1000,0 
597,989I¤¸¤jÄª¬w,23.55,0,2000,,598,989I¤¸¤jÄª¬w,23.60,1000,0 
599,989I¤¸¤jÄª¬w,23.65,0,1000,,600,989I¤¸¤jÄª¬w,23.75,1000,0 
601,989j¤¸¤j¾ðªL,23.80,0,1000,,602,989j¤¸¤j¾ðªL,24.10,1000,0 
603,989L¤¸¤j¦¨¥\,23.35,1000,0,,604,989L¤¸¤j¦¨¥\,23.40,0,4000 
605,989m¤¸¤j«H¸q,23.45,2000,0,,606,989N¤¸¤j¤º´ò,24.10,0,1000 
607,989Q¤¸¤j¦Á¤î,23.55,3000,0,,608,989Q¤¸¤j¦Á¤î,23.60,0,9000 
609,989Q¤¸¤j¦Á¤î,23.65,0,2000,,610,989S¤¸¤j³À´ä,23.65,0,1000 
611,989V¤¸¤j¥_­«,23.75,1000,0,,612,989W¤¸¤j¯¸«e,23.80,5000,0 
613,989W¤¸¤j¯¸«e,24.00,5000,0,,614,989Z¤¸¤j¤p´ä,23.30,1000,0 
615,989Z¤¸¤j¤p´ä,23.65,0,1000,,616,989Z¤¸¤j¤p´ä,23.80,1000,0 
617,9A61¥ÃÂ×»ñ¤s,24.10,0,1000,,618,9A79¥ÃÂ×®H¨½,23.45,1000,0 
619,9A79¥ÃÂ×®H¨½,23.50,1000,0,,620,9A91¥ÃÂ×ªQ¤s,23.50,1000,0 
621,9A98¥ÃÂ×¤j¶é,23.45,1000,0,,622,9A99¥ÃÂ×¤¤Ãc,23.35,0,1000 
623,9A9a¥ÃÂ×­d¶®,23.55,2000,0,,624,9A9a¥ÃÂ×­d¶®,23.60,1000,0 
625,9A9a¥ÃÂ×­d¶®,23.65,1000,0,,626,9A9a¥ÃÂ×­d¶®,23.70,1000,0 
627,9A9c¥ÃÂ×¥Ã±d,23.40,0,1000,,628,9A9c¥ÃÂ×¥Ã±d,23.60,0,1000 
629,9A9f¥ÃÂ×¤¤²±,23.65,0,1000,,630,9A9g¥ÃÂ×¤º´ò,23.45,1000,0 
631,9A9g¥ÃÂ×¤º´ò,23.55,1000,0,,632,9A9g¥ÃÂ×¤º´ò,24.15,0,1000 
633,9A9J¥ÃÂ×ªO·s,23.50,1000,0,,634,9A9J¥ÃÂ×ªO·s,23.55,1000,0 
635,9A9J¥ÃÂ×ªO·s,23.60,0,1000,,636,9A9J¥ÃÂ×ªO·s,23.75,0,1000 
637,9A9N¥ÃÂ×®ç²±,23.50,1000,0,,638,9A9r¥ÃÂ×¥_°ª,23.45,1000,1000 
639,9A9s¥ÃÂ×¹ü¤Æ,23.55,2000,0,,640,9A9S¥ÃÂ×«n¨Ê,23.55,10000,0 
641,9A9S¥ÃÂ×«n¨Ê,23.60,0,37,,642,9A9W¥ÃÂ×¥«¬F,23.45,0,1000 
643,9A9W¥ÃÂ×¥«¬F,23.50,0,1000,,644,9A9x¥ÃÂ×®ç¶é,23.60,0,1000 
