¨é°Ó¶R½æªÑ²¼¦¨¥æ»ù¶q¸ê°T
ªÑ²¼¥N½X,="1103"
§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ,,§Ç¸¹,¨é°Ó,»ù®æ,¶R¶iªÑ¼Æ,½æ¥XªÑ¼Æ
513,703B­P©M±R¼w,17.00,10000,0,,514,703B­P©M±R¼w,17.05,0,21000 
515,7070Â×    ¹A,16.75,15000,10000,,516,7070Â×    ¹A,17.10,20000,0 
517,7750¥_    «°,16.90,1000,0,,518,7790°ê²¼ºî¦X,16.80,20000,0 
519,7790°ê²¼ºî¦X,16.85,0,2000,,520,7790°ê²¼ºî¦X,17.05,2000,0 
521,7795°ê²¼«n´ä,16.90,0,3000,,522,7795°ê²¼«n´ä,17.00,3000,0 
523,7797°ê²¼¤¤¥¿,16.75,0,10000,,524,7797°ê²¼¤¤¥¿,16.80,5000,0 
525,7797°ê²¼¤¤¥¿,16.85,10000,0,,526,7797°ê²¼¤¤¥¿,16.90,2000,5000 
527,7797°ê²¼¤¤¥¿,16.95,9000,35000,,528,7797°ê²¼¤¤¥¿,17.00,55000,5000 
529,7797°ê²¼¤¤¥¿,17.05,21000,0,,530,7797°ê²¼¤¤¥¿,17.10,5000,37000 
531,7797°ê²¼¤¤¥¿,17.15,0,15000,,532,779D°ê²¼¥x«n,16.75,1000,0 
533,779e°ê²¼«n¬ì,16.90,50000,0,,534,779e°ê²¼«n¬ì,17.00,0,1000 
535,779E°ê²¼«n®r,16.80,1000,0,,536,779E°ê²¼«n®r,16.85,0,2000 
537,779E°ê²¼«n®r,16.90,0,1000,,538,779G°ê²¼·s²ø,16.75,6000,1000 
539,779H°ê²¼¹Å¸q,16.85,3000,0,,540,779H°ê²¼¹Å¸q,16.95,0,2000 
541,779H°ê²¼¹Å¸q,17.00,0,1000,,542,779H°ê²¼¹Å¸q,17.05,0,1000 
543,779j°ê²¼©M¥­,16.75,0,20000,,544,779m°ê²¼¤¤´ä,16.75,1000,0 
545,779m°ê²¼¤¤´ä,17.00,6000,0,,546,779m°ê²¼¤¤´ä,17.05,0,1000 
547,779r°ê²¼®ç°ê,16.70,7000,0,,548,779r°ê²¼®ç°ê,16.95,10000,0 
549,779r°ê²¼®ç°ê,17.00,0,10000,,550,779r°ê²¼®ç°ê,17.15,10000,0 
551,779u°ê²¼ªø«°,16.80,20000,0,,552,779u°ê²¼ªø«°,16.85,50000,0 
553,779u°ê²¼ªø«°,17.00,0,10000,,554,779u°ê²¼ªø«°,17.05,0,10000 
555,779u°ê²¼ªø«°,17.10,13000,30000,,556,779u°ê²¼ªø«°,17.15,0,20000 
557,779v°ê²¼¥x¤¤,16.85,0,3000,,558,779v°ê²¼¥x¤¤,17.10,3000,0 
559,779v°ê²¼¥x¤¤,17.15,1000,0,,560,779W°ê²¼¹ü¤Æ,17.05,1000,0 
561,779X°ê²¼¤¤©M,17.00,10000,0,,562,779X°ê²¼¤¤©M,17.05,15000,0 
563,779X°ê²¼¤¤©M,17.10,0,2000,,564,779z°ê²¼³Õ·R,16.60,5000,0 
565,779z°ê²¼³Õ·R,17.00,0,1000,,566,779Z°ê²¼¦w©M,16.70,0,250000 
567,779Z°ê²¼¦w©M,16.75,654,0,,568,8150¥x    ·s,16.50,15000,0 
569,8150¥x    ·s,16.60,14000,0,,570,8150¥x    ·s,16.65,1000,3000 
571,8150¥x    ·s,16.70,6000,0,,572,8150¥x    ·s,16.75,0,3000 
573,8150¥x    ·s,16.90,0,8000,,574,8150¥x    ·s,16.95,0,3000 
575,8150¥x    ·s,17.00,10000,2000,,576,8150¥x    ·s,17.05,0,15000 
577,8150¥x    ·s,17.10,31000,24000,,578,8151¥x·s«Ø¥_,16.85,0,8000 
579,8151¥x·s«Ø¥_,17.00,0,4000,,580,8156¥x·s¤T¥Á,16.80,1000,0 
581,8156¥x·s¤T¥Á,16.85,1000,0,,582,8156¥x·s¤T¥Á,16.95,0,1000 
583,8156¥x·s¤T¥Á,17.00,10000,1000,,584,8156¥x·s¤T¥Á,17.10,5000,1000 
585,8158¥x·sªQ¦¿,16.45,0,3000,,586,8158¥x·sªQ¦¿,17.00,0,3000 
587,8158¥x·sªQ¦¿,17.10,0,8000,,588,8159¥x·s¥x«n,16.75,0,8000 
589,8159¥x·s¥x«n,17.00,2000,0,,590,8159¥x·s¥x«n,17.05,7000,0 
591,8159¥x·s¥x«n,17.10,1000,0,,592,815A¥x·s°ª¶¯,16.60,0,5000 
593,815A¥x·s°ª¶¯,16.80,0,3000,,594,815A¥x·s°ª¶¯,16.85,2000,0 
595,815A¥x·s°ª¶¯,17.00,0,2000,,596,815A¥x·s°ª¶¯,17.10,10000,0 
597,815B¥x·s¥x¤¤,16.75,3000,0,,598,815B¥x·s¥x¤¤,16.85,40000,0 
599,815B¥x·s¥x¤¤,16.90,23000,0,,600,815B¥x·s¥x¤¤,16.95,33000,0 
601,815B¥x·s¥x¤¤,17.05,0,5000,,602,815B¥x·s¥x¤¤,17.10,0,35000 
603,815B¥x·s¥x¤¤,17.15,0,20000,,604,815S¥x·s¤¤Ãc,16.75,2000,0 
605,815S¥x·s¤¤Ãc,16.95,0,2000,,606,815S¥x·s¤¤Ãc,17.10,0,1000 
607,815Y¥x·s·sÀç,17.10,2000,0,,608,8380¦w    ®õ,16.80,2000,0 
609,8380¦w    ®õ,17.00,0,5000,,610,8380¦w    ®õ,17.10,1000,1000 
611,8440¼¯®Ú¤j³q,16.40,30000,0,,612,8440¼¯®Ú¤j³q,16.45,59000,0 
613,8440¼¯®Ú¤j³q,16.50,0,4000,,614,8440¼¯®Ú¤j³q,16.60,0,2000 
615,8440¼¯®Ú¤j³q,16.70,0,11000,,616,8440¼¯®Ú¤j³q,16.75,0,47000 
617,8440¼¯®Ú¤j³q,16.80,0,11000,,618,8440¼¯®Ú¤j³q,16.85,0,4000 
619,8440¼¯®Ú¤j³q,16.90,0,1000,,620,8440¼¯®Ú¤j³q,16.95,11000,16000 
621,8440¼¯®Ú¤j³q,17.00,30000,53000,,622,8440¼¯®Ú¤j³q,17.05,24000,28000 
623,8440¼¯®Ú¤j³q,17.10,20000,4000,,624,8455±d©M¥x¤¤,16.80,0,2000 
625,8455±d©M¥x¤¤,17.10,2000,0,,626,8458±d©M¥x«n,16.75,1000,0 
627,8458±d©M¥x«n,16.80,0,1000,,628,8458±d©M¥x«n,17.00,0,1000 
629,8459±d©M¹Å¸q,16.95,8000,0,,630,8459±d©M¹Å¸q,17.00,22000,0 
631,8459±d©M¹Å¸q,17.10,0,30000,,632,845A±d©M¤º´ò,16.95,10000,1000 
633,845A±d©M¤º´ò,17.00,40000,0,,634,845A±d©M¤º´ò,17.10,0,50000 
635,845D±d©MªO¾ô,16.95,3000,0,,636,845D±d©MªO¾ô,17.00,3000,0 
637,845E±d©M¼ê´ò,16.90,25000,0,,638,845E±d©M¼ê´ò,16.95,5000,0 
639,845E±d©M¼ê´ò,17.05,0,30000,,640,845J±d©M°ª¶¯,16.45,0,10000 
641,845J±d©M°ª¶¯,16.50,0,10000,,642,845J±d©M°ª¶¯,16.60,0,10000 
643,845J±d©M°ª¶¯,16.75,4000,0,,644,845J±d©M°ª¶¯,16.85,0,10000 
645,845J±d©M°ª¶¯,16.90,0,10000,,646,845J±d©M°ª¶¯,16.95,0,4000 
647,845J±d©M°ª¶¯,17.00,0,18000,,648,845J±d©M°ª¶¯,17.10,10000,10000 
649,845U±d©M´_¿³,16.80,20000,0,,650,845U±d©M´_¿³,16.95,10000,0 
651,845U±d©M´_¿³,17.00,10000,0,,652,845U±d©M´_¿³,17.05,10000,0 
653,8490¸U    ®õ,16.95,0,10000,,654,8520¤¤    ¹A,16.85,0,1000 
655,8560·s    ¥ú,16.50,0,1000,,656,8560·s    ¥ú,16.55,1000,0 
657,8560·s    ¥ú,16.60,3000,5000,,658,8560·s    ¥ú,16.65,0,3000 
659,8560·s    ¥ú,16.75,1000,0,,660,8560·s    ¥ú,16.80,3000,7000 
661,8560·s    ¥ú,16.85,8000,20000,,662,8560·s    ¥ú,16.90,0,13000 
663,8560·s    ¥ú,16.95,10000,3000,,664,8560·s    ¥ú,17.00,5000,4000 
665,8560·s    ¥ú,17.05,0,7000,,666,8560·s    ¥ú,17.10,0,6000 
667,8560·s    ¥ú,17.15,0,2000,,668,8561·s¥ú¥x¤¤,16.75,3,0 
669,8561·s¥ú¥x¤¤,16.95,4000,5000,,670,8561·s¥ú¥x¤¤,17.05,2000,2000 
671,8561·s¥ú¥x¤¤,17.10,0,7000,,672,8562·s¥ú°ª¶¯,17.10,0,3000 
673,8563·s¥ú·s¦Ë,16.70,10000,0,,674,8563·s¥ú·s¦Ë,16.90,8000,0 
675,8563·s¥ú·s¦Ë,16.95,0,2000,,676,8563·s¥ú·s¦Ë,17.00,0,2000 
677,8563·s¥ú·s¦Ë,17.10,0,5000,,678,8564·s¥ú¥x«n,16.60,0,2000 
679,8564·s¥ú¥x«n,16.75,1000,0,,680,8564·s¥ú¥x«n,16.90,3000,90000 
681,8564·s¥ú¥x«n,16.95,30000,0,,682,8564·s¥ú¥x«n,17.00,60000,0 
683,8564·s¥ú¥x«n,17.10,4000,0,,684,8565·s¥ú®ç¶é,16.75,0,2000 
685,8565·s¥ú®ç¶é,16.85,0,30000,,686,8565·s¥ú®ç¶é,17.00,30000,0 
687,8565·s¥ú®ç¶é,17.05,0,7000,,688,8580Áp    ¨¹,17.05,0,6000 
689,8581Áp¨¹°ª¶¯,16.45,0,1000,,690,8581Áp¨¹°ª¶¯,16.85,0,1000 
691,8585Áp¨¹¤T­«,16.50,0,3000,,692,8587Áp¨¹¿³¤¤,17.05,4000,0 
693,8711¶§«H¥ÛµP,16.60,0,2000,,694,8711¶§«H¥ÛµP,17.10,0,2000 
695,8840¥É    ¤s,16.80,0,1000,,696,8840¥É    ¤s,16.90,1000,0 
697,8840¥É    ¤s,17.00,0,1000,,698,8840¥É    ¤s,17.05,2000,0 
699,8840¥É    ¤s,17.10,0,1000,,700,8841¥É¤sÂù©M,16.70,1000,0 
701,8841¥É¤sÂù©M,16.80,2000,0,,702,8842¥É¤s·s²ø,16.90,6000,0 
703,8842¥É¤s·s²ø,17.10,0,1000,,704,8843¥É¤s°ª¶¯,16.65,1000,0 
705,8843¥É¤s°ª¶¯,16.75,0,1000,,706,8843¥É¤s°ª¶¯,16.95,0,1000 
707,8843¥É¤s°ª¶¯,17.00,0,1000,,708,8844¥É¤sªQ¦¿,16.90,1000,1000 
709,8846¥É¤sªO¾ô,16.75,0,1000,,710,8846¥É¤sªO¾ô,16.80,2000,0 
711,8846¥É¤sªO¾ô,16.85,0,1000,,712,8846¥É¤sªO¾ô,16.90,1000,0 
713,8846¥É¤sªO¾ô,17.00,2000,0,,714,8847¥É¤s¥x«n,16.75,0,15000 
715,8847¥É¤s¥x«n,17.05,0,5000,,716,8847¥É¤s¥x«n,17.10,0,3000 
717,8848¥É¤s¹Å¸q,16.35,0,5000,,718,8848¥É¤s¹Å¸q,16.45,2000,5000 
719,8848¥É¤s¹Å¸q,16.70,0,8000,,720,8848¥É¤s¹Å¸q,16.95,0,1000 
721,8848¥É¤s¹Å¸q,17.00,5000,0,,722,8848¥É¤s¹Å¸q,17.05,0,1000 
723,8849¥É¤s¥x¤j,16.60,0,8000,,724,8849¥É¤s¥x¤j,16.75,0,1000 
725,8849¥É¤s¥x¤j,16.95,1000,0,,726,8849¥É¤s¥x¤j,17.10,3000,0 
727,884A¥É¤s¤hªL,16.90,5000,0,,728,884A¥É¤s¤hªL,17.00,10000,0 
729,884B¥É¤s¥x¤¤,16.60,0,1000,,730,884B¥É¤s¥x¤¤,16.70,0,1000 
731,884B¥É¤s¥x¤¤,16.75,1000,0,,732,884B¥É¤s¥x¤¤,16.80,2000,0 
733,884B¥É¤s¥x¤¤,17.00,1000,0,,734,884B¥É¤s¥x¤¤,17.05,1000,0 
735,884B¥É¤s¥x¤¤,17.10,1000,0,,736,884C¥É¤s«n¨Ê,16.60,3000,0 
737,884C¥É¤s«n¨Ê,16.85,8000,0,,738,884C¥É¤s«n¨Ê,17.00,0,6000 
739,884C¥É¤s«n¨Ê,17.05,0,2000,,740,884C¥É¤s«n¨Ê,17.10,0,3000 
741,884D¥É¤s¥ªÀç,16.40,0,1000,,742,884D¥É¤s¥ªÀç,16.50,0,1000 
743,884D¥É¤s¥ªÀç,16.60,0,1000,,744,884D¥É¤s¥ªÀç,16.70,0,1000 
745,884D¥É¤s¥ªÀç,16.75,0,1000,,746,884D¥É¤s¥ªÀç,16.80,0,1000 
747,884D¥É¤s¥ªÀç,16.95,0,4000,,748,884D¥É¤s¥ªÀç,17.10,0,1000 
749,884E¥É¤s«°¤¤,16.75,1000,0,,750,884E¥É¤s«°¤¤,16.80,1000,0 
751,884E¥É¤s«°¤¤,17.00,0,20000,,752,884E¥É¤s«°¤¤,17.05,2000,0 
753,884E¥É¤s«°¤¤,17.10,13000,0,,754,884H¥É¤s·s¦Ë,16.60,0,1000 
755,884J¥É¤s¤j¨½,16.80,1000,0,,756,8880°ê®õºî¦X,17.00,35000,0 
757,8880°ê®õºî¦X,17.05,30000,0,,758,8881°ê®õ°ª¶¯,16.90,0,11000 
759,8881°ê®õ°ª¶¯,16.95,0,2000,,760,8881°ê®õ°ª¶¯,17.05,10000,0 
761,8882°ê®õ¥x¤¤,16.60,1000,0,,762,8882°ê®õ¥x¤¤,16.80,0,2000 
763,8882°ê®õ¥x¤¤,17.00,0,31000,,764,8882°ê®õ¥x¤¤,17.05,2000,0 
765,8885°ê®õ®ç¶é,17.10,5000,0,,766,8887°ê®õ©¾§µ,16.75,3000,0 
767,8887°ê®õ©¾§µ,16.85,4000,0,,768,8887°ê®õ©¾§µ,17.00,0,4000 
769,8888°ê®õ´°«n,16.50,0,4000,,770,8888°ê®õ´°«n,16.90,0,1000 
771,8888°ê®õ´°«n,17.05,2000,0,,772,8888°ê®õ´°«n,17.10,0,2000 
773,888K°ê®õªO¾ô,16.70,3000,3000,,774,888K°ê®õªO¾ô,16.75,2000,0 
775,888K°ê®õªO¾ô,16.85,0,2000,,776,888K°ê®õªO¾ô,17.00,0,5000 
777,888K°ê®õªO¾ô,17.05,1000,0,,778,888K°ê®õªO¾ô,17.10,11000,0 
779,9103¸s¯qªQ¤s,16.50,0,2000,,780,9103¸s¯qªQ¤s,16.70,1000,0 
781,9103¸s¯qªQ¤s,16.95,0,6000,,782,9103¸s¯qªQ¤s,17.00,0,3000 
783,9103¸s¯qªQ¤s,17.05,0,11000,,784,9108¸s¯q®ü¤s,16.75,1000,0 
785,9108¸s¯q®ü¤s,17.10,0,1000,,786,9134¸s¯q¶}¤¸,16.90,4000,0 
787,9134¸s¯q¶}¤¸,17.00,1000,1000,,788,9137¸s¯q¤hªL,16.95,0,1000 
789,9138¸s¯q¤¤´ä,17.00,0,65000,,790,9138¸s¯q¤¤´ä,17.05,1000,0 
791,913I¸s¯q¸UµØ,17.10,5000,0,,792,913R¸s¯q¥_°ª,16.90,0,1000 
793,913U¸s¯q±R¼w,16.70,0,5000,,794,913U¸s¯q±R¼w,17.10,1000,0 
795,913Y¸s¯qÀ]«e,16.75,1000,0,,796,9183¸s¯q°ª¶¯,16.90,0,1000 
797,9183¸s¯q°ª¶¯,17.00,0,1000,,798,9184¸s¯q¥x¤¤,16.50,0,2000 
799,9184¸s¯q¥x¤¤,16.75,0,120,,800,9184¸s¯q¥x¤¤,17.05,1000,0 
801,9186¸s¯q·s¦Ë,17.10,1000,0,,802,9189¸s¯q®ç¶é,17.10,6000,0 
803,9189¸s¯q®ç¶é,17.15,4000,0,,804,918B¸s¯qªO¾ô,16.85,0,10000 
805,918B¸s¯qªO¾ô,16.95,0,5000,,806,918B¸s¯qªO¾ô,17.10,10000,0 
807,918D¸s¯qªFªù,17.00,1000,0,,808,918D¸s¯qªFªù,17.05,1000,0 
809,918e¸s¯q¤j¦w,16.35,30000,0,,810,918e¸s¯q¤j¦w,16.45,2000,0 
811,918e¸s¯q¤j¦w,16.75,2000,0,,812,918e¸s¯q¤j¦w,16.80,2000,0 
813,918e¸s¯q¤j¦w,16.85,2000,0,,814,918e¸s¯q¤j¦w,16.90,4000,0 
815,918e¸s¯q¤j¦w,16.95,13000,0,,816,918e¸s¯q¤j¦w,17.00,41000,0 
817,918e¸s¯q¤j¦w,17.05,73000,0,,818,918e¸s¯q¤j¦w,17.10,8000,0 
819,918e¸s¯q¤j¦w,17.15,0,60000,,820,918E¸s¯q«n¨Ê,16.75,0,1000 
821,918E¸s¯q«n¨Ê,17.00,1000,0,,822,918F¸s¯q·s©±,16.75,5000,0 
823,918F¸s¯q·s©±,16.80,3000,0,,824,918F¸s¯q·s©±,16.95,5000,0 
825,918g¸s¯q¤j¥Ò,16.75,0,18296,,826,918g¸s¯q¤j¥Ò,16.95,30000,0 
827,918g¸s¯q¤j¥Ò,17.00,0,35000,,828,918G¸s¯q·s²ø,16.75,0,2000 
829,918G¸s¯q·s²ø,17.10,10000,0,,830,918G¸s¯q·s²ø,17.15,10000,0 
831,918H¸s¯q¤¤¤s,16.85,0,5000,,832,918H¸s¯q¤¤¤s,16.90,0,5000 
833,918i¸s¯q¦Ë«n,17.10,2000,0,,834,918J¸s¯q¥Ã©M,16.75,1000,0 
835,918J¸s¯q¥Ã©M,16.80,1000,1000,,836,918J¸s¯q¥Ã©M,17.05,2000,0 
837,918L¸s¯q«Ø¦¨,16.95,0,20000,,838,918M¸s¯q¹Å¸q,16.70,10000,0 
839,918M¸s¯q¹Å¸q,16.85,1000,0,,840,918M¸s¯q¹Å¸q,16.95,0,3000 
841,918M¸s¯q¹Å¸q,17.05,5000,0,,842,918M¸s¯q¹Å¸q,17.15,2000,0 
843,918s¸s¯q¤¦»ñ,16.85,3000,0,,844,918s¸s¯q¤¦»ñ,16.95,1000,0 
845,918s¸s¯q¤¦»ñ,17.10,0,1000,,846,918u¸s¯q·çÂ×,16.90,0,10000 
847,918u¸s¯q·çÂ×,17.10,10000,0,,848,918W¸s¯q©¾§µ,16.80,20000,0 
849,918x¸s¯q©µ¥­,16.90,3000,0,,850,918x¸s¯q©µ¥­,17.05,1000,1000 
851,918x¸s¯q©µ¥­,17.10,20000,0,,852,918X¸s¯q¥x¥_,16.90,0,1000 
853,918X¸s¯q¥x¥_,16.95,0,3000,,854,918X¸s¯q¥x¥_,17.10,0,1000 
855,918z¸s¯q©yÄõ,17.05,15000,15000,,856,9202³Í°ò¤¤´ä,17.00,0,2000 
857,9205³Í°ò¤T­«,17.10,2000,0,,858,9205³Í°ò¤T­«,17.15,1000,0 
859,9207³Í°ò¥Ã©M,16.95,0,1000,,860,9207³Í°ò¥Ã©M,17.05,0,1000 
861,9208³Í°ò®ç¶é,16.85,2000,0,,862,9209³Í°ò©£¤s,16.70,0,10000 
863,9209³Í°ò©£¤s,16.75,3000,3000,,864,9209³Í°ò©£¤s,16.85,0,7000 
865,9209³Í°ò©£¤s,16.90,1000,0,,866,9209³Í°ò©£¤s,17.00,0,1000 
867,9209³Í°ò©£¤s,17.10,20000,0,,868,920A³Í°òªO¾ô,16.45,0,10000 
869,920A³Í°òªO¾ô,16.75,5000,0,,870,920A³Í°òªO¾ô,16.85,1000,0 
871,920A³Í°òªO¾ô,17.05,1000,0,,872,920D³Í°ò¥«©²,16.70,2000,0 
873,920D³Í°ò¥«©²,17.00,0,4000,,874,920D³Í°ò¥«©²,17.10,5000,0 
875,920E³Í°òªFªù,16.60,2000,0,,876,920E³Í°òªFªù,16.85,0,2000 
877,920F³Í°ò¯¸«e,16.75,0,60,,878,920F³Í°ò¯¸«e,16.85,0,3000 
879,920F³Í°ò¯¸«e,17.00,2000,1000,,880,920H³Í°ò°ò¶©,16.45,0,1000 
881,920H³Í°ò°ò¶©,16.95,1000,0,,882,920M³Í°ò©yÄõ,16.90,0,1000 
883,920N³Í°ò´ò¤f,16.80,1000,0,,884,920N³Í°ò´ò¤f,16.95,0,1000 
885,920N³Í°ò´ò¤f,17.05,0,5000,,886,920W³Í°ò¤j¨½,17.00,0,10000 
887,9211³Í°ò¥x«n,16.70,1000,0,,888,9211³Í°ò¥x«n,16.75,0,2000 
889,9211³Í°ò¥x«n,16.80,1000,0,,890,9215³Í°ò°ª¬ü,16.85,0,13000 
891,9215³Í°ò°ª¬ü,16.95,29000,1000,,892,9215³Í°ò°ª¬ü,17.10,36000,0 
893,9216³Í°ò«H¸q,17.05,0,1000,,894,9217³Í°òªQ¤s,16.85,1000,0 
895,9217³Í°òªQ¤s,16.90,2000,0,,896,9217³Í°òªQ¤s,17.10,3000,0 
897,921C³Í°ò¥ÁÅv,17.05,2000,0,,898,921E³Í°ò¤T®l,17.00,1000,0 
899,921G³Í°ò¤­ªÑ,16.75,0,1000,,900,921G³Í°ò¤­ªÑ,16.80,0,5000 
901,921G³Í°ò¤­ªÑ,16.90,0,1000,,902,921G³Í°ò¤­ªÑ,17.05,5000,0 
903,921J³Í°ò¤g«°,16.95,2000,0,,904,921M³Í°ò¤K¼w,17.00,2000,0 
905,921Y³Í°òªF¶Õ,16.80,2000,0,,906,9226³Í°ò¦Á¤î,16.90,5000,0 
907,9226³Í°ò¦Á¤î,16.95,5000,0,,908,9226³Í°ò¦Á¤î,17.00,5000,0 
909,9226³Í°ò¦Á¤î,17.05,3000,0,,910,9227³Í°ò«°¤¤,16.75,263,0 
911,9227³Í°ò«°¤¤,16.90,0,1000,,912,9227³Í°ò«°¤¤,16.95,0,1000 
913,9227³Í°ò«°¤¤,17.00,6000,0,,914,9227³Í°ò«°¤¤,17.10,0,1000 
915,9229³Í°ò¤¤¤s,16.40,0,100000,,916,9229³Í°ò¤¤¤s,16.75,0,177 
917,9229³Í°ò¤¤¤s,17.00,1000,0,,918,9229³Í°ò¤¤¤s,17.05,0,100000 
919,922C³Í°ò«ÌªF,17.15,5000,0,,920,922H³Í°ò´_¿³,16.65,0,5000 
921,922H³Í°ò´_¿³,17.00,10000,0,,922,9234³Í°ò¦Ë¥_,16.70,0,1000 
923,9234³Í°ò¦Ë¥_,17.00,1000,0,,924,9234³Í°ò¦Ë¥_,17.05,0,2000 
925,9235³Í°ò¥ÃµØ,17.10,1000,0,,926,9236³Í°òªê§À,16.95,0,30000 
927,9238³Í°ò¤hªL,16.70,0,1000,,928,9239³Í°ò¥«¬F,16.80,3000,1000 
929,9239³Í°ò¥«¬F,16.90,6000,0,,930,9239³Í°ò¥«¬F,17.05,3000,0 
931,9239³Í°ò¥«¬F,17.10,4000,0,,932,9256³Í°ò«n®r,16.80,2000,0 
933,9256³Í°ò«n®r,17.10,2000,0,,934,9257³Í°òªL¤f,17.00,1000,0 
935,9257³Í°òªL¤f,17.10,2000,0,,936,9258³Í°òÃ¹ªF,16.95,0,20000 
937,9266³Í°ò·sÂ×,17.15,5000,0,,938,9268³Í°ò¥x¥_,16.35,0,3000 
939,9268³Í°ò¥x¥_,16.40,0,12000,,940,9268³Í°ò¥x¥_,16.45,0,5000 
941,9268³Í°ò¥x¥_,16.75,6000,3000,,942,9268³Í°ò¥x¥_,16.80,0,2000 
943,9268³Í°ò¥x¥_,16.90,0,10000,,944,9268³Í°ò¥x¥_,17.00,0,1000 
945,9268³Í°ò¥x¥_,17.05,1000,1000,,946,9268³Í°ò¥x¥_,17.15,10000,0 
947,9273³Í°ò¦ËªF,16.45,0,35000,,948,9273³Í°ò¦ËªF,17.05,0,5000 
949,9274³Í°ò»ñ¤s,16.85,1000,0,,950,9274³Í°ò»ñ¤s,16.90,5000,0 
951,9274³Í°ò»ñ¤s,16.95,1000,2000,,952,9274³Í°ò»ñ¤s,17.10,6000,0 
953,9281³Í°ò¤æ¤»,17.05,10000,0,,954,9283³Í°ò¥_ªù,16.75,0,1000 
955,9289³Í°ò¿³¶©,16.95,1000,0,,956,9289³Í°ò¿³¶©,17.15,0,5000 
957,9291³Í°ò¤j¦w,16.90,1000,0,,958,9296³Í°òÀY¥÷,17.10,2000,0 
959,9300µØ«n¥Ã©÷,16.95,0,10000,,960,9300µØ«n¥Ã©÷,17.00,20000,10000 
961,9300µØ«n¥Ã©÷,17.10,0,40000,,962,9302µØ«n¥x¤¤,16.35,2000,0 
963,9302µØ«n¥x¤¤,16.85,2000,0,,964,9302µØ«n¥x¤¤,16.90,8000,0 
965,9302µØ«n¥x¤¤,16.95,5000,0,,966,9302µØ«n¥x¤¤,17.00,0,2000 
967,9302µØ«n¥x¤¤,17.05,0,8000,,968,9303µØ«n°ª¶¯,16.35,1000,0 
969,9303µØ«n°ª¶¯,16.80,0,1000,,970,9303µØ«n°ª¶¯,16.90,0,1000 
971,9303µØ«n°ª¶¯,16.95,0,2000,,972,9303µØ«n°ª¶¯,17.00,5000,5000 
973,9303µØ«n°ª¶¯,17.10,0,2000,,974,9306µØ«n¥x«n,16.80,2000,0 
975,9306µØ«n¥x«n,16.95,2000,0,,976,9306µØ«n¥x«n,17.10,1000,2000 
977,9307µØ«n¤j¦w,16.75,0,1000,,978,9307µØ«n¤j¦w,16.80,3000,0 
979,9307µØ«n¤j¦w,16.85,5000,0,,980,9307µØ«n¤j¦w,16.90,2000,0 
981,9307µØ«n¤j¦w,17.05,1000,0,,982,9308µØ«n³Â¨§,16.45,3000,0 
983,9308µØ«n³Â¨§,16.60,3000,0,,984,9308µØ«n³Â¨§,16.75,0,3000 
985,9308µØ«n³Â¨§,16.90,0,5000,,986,9308µØ«n³Â¨§,17.00,3000,0 
987,9308µØ«n³Â¨§,17.05,0,2000,,988,9309µØ«n¥j«F,16.95,0,10000 
989,9309µØ«n¥j«F,17.05,0,6000,,990,9309µØ«n¥j«F,17.10,10000,0 
991,9312µØ«n¥ÁÅv,16.80,20000,0,,992,9312µØ«n¥ÁÅv,16.85,10000,0 
993,9312µØ«n¥ÁÅv,16.90,0,11000,,994,9312µØ«n¥ÁÅv,16.95,0,19000 
995,9316µØ«n²H¤ô,16.40,1000,0,,996,9316µØ«n²H¤ô,16.85,0,2000 
997,9316µØ«n²H¤ô,17.05,2000,0,,998,9317µØ«nªL¤f,17.00,0,15000 
999,9317µØ«nªL¤f,17.05,0,15000,,1000,9322µØ«n¤½¸Û,17.00,1000,0 
1001,9322µØ«n¤½¸Û,17.10,0,1000,,1002,9323µØ«n¤p´ä,17.15,2000,0 
1003,9324µØ«n©£¤s,16.60,0,10000,,1004,9324µØ«n©£¤s,16.95,0,1000 
1005,9324µØ«n©£¤s,17.05,0,1000,,1006,9326µØ«n«n¨Ê,16.45,12000,0 
1007,9326µØ«n«n¨Ê,16.50,14000,0,,1008,9326µØ«n«n¨Ê,16.55,5000,0 
1009,9326µØ«n«n¨Ê,16.60,15000,0,,1010,9326µØ«n«n¨Ê,16.65,5000,0 
1011,9326µØ«n«n¨Ê,16.70,31000,0,,1012,9326µØ«n«n¨Ê,16.75,0,4000 
1013,9326µØ«n«n¨Ê,16.80,0,2000,,1014,9326µØ«n«n¨Ê,17.00,2000,30000 
1015,9326µØ«n«n¨Ê,17.05,0,10000,,1016,9326µØ«n«n¨Ê,17.10,0,40000 
1017,9331µØ«n»ñ¤s,17.00,0,3000,,1018,9333µØ«nªø­i,17.05,2000,0 
1019,9339µØ«n¦Ë¥_,16.65,1000,0,,1020,9339µØ«n¦Ë¥_,16.70,5000,0 
1021,9339µØ«n¦Ë¥_,16.75,0,3001,,1022,9339µØ«n¦Ë¥_,16.95,0,11000 
1023,9339µØ«n¦Ë¥_,17.05,0,1000,,1024,9343µØ«nÀY¥÷,16.85,3000,0 
1025,9343µØ«nÀY¥÷,16.90,0,1000,,1026,9343µØ«nÀY¥÷,16.95,2000,0 
1027,9343µØ«nÀY¥÷,17.00,1000,0,,1028,9347µØ«n´°«n,16.95,2000,2000 
